id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
868793,,Melendugno,2,$51.00,6,4.83
890338,"Morciano di Leuca, Puglia, Italy, Italy",Morciano di Leuca,2,,49,4.92
903422,,Galatone,4,$38.00,10,4.8
529704,"Brindisi, Puglia, Italy, Italy",Brindisi,4,$90.00,124,4.9
170907,,Vieste,2,$42.00,7,4.14
189113,"San Michele Salentino, Apúlia, Italy",San Michele Salentino,13,$330.00,26,5.0
206109,"Ostuni, Apúlia, Italy",Ostuni,2,$90.00,163,4.91
209821,,Porto Cesareo,8,$96.00,13,5.0
210605,"Patù, Puglia, Italy, Italy",Pat,5,$53.00,37,4.72
223061,"Alberobello, Puglia, Italy, Italy",Alberobello,4,$89.00,81,4.8
230581,,Alessano,2,$28.00,43,4.81
237396,,Uggiano la Chiesa,3,$75.00,1,5.0
237402,,Uggiano la Chiesa,3,$75.00,2,5.0
237463,,Uggiano la Chiesa,3,,10,5.0
531828,"Noci, Apulia, Italy",Noci,2,$210.00,108,4.98
909608,"Ortelle, Apúlia, Italy",Ortelle,4,$91.00,10,5.0
912521,"Ugento, Apúlia, Italy",Ugento,4,$60.00,2,5.0
922094,,Vieste,4,$162.00,0,
926813,"Lecce, Puglia, Italy, Italy",Lecce,3,,1,5.0
926939,"Salve, Apúlia, Italy",Salve,7,$246.00,34,4.82
928814,,Melendugno,13,$116.00,25,4.84
929009,,Otranto,4,$62.00,76,4.67
929046,,Gallipoli,8,,0,
930611,,Castrignano del Capo,4,$146.00,1,5.0
930938,"Province of Lecce, Apúlia, Italy",Castrignano del Capo,2,$67.00,89,4.88
534469,"Nardò, Apúlia, Italy",Nard,3,$82.00,10,4.2
243173,,Lecce,5,$75.00,11,4.7
248609,,Manduria,5,$86.00,0,
248610,"Alberobello, Apúlia, Italy",Alberobello,4,$129.00,2,4.5
251419,,Polignano a Mare,3,$90.00,359,4.84
257989,"Lecce, Apulia, Italy",Lecce,4,,2,5.0
267335,"Nardò, Apúlia, Italy",Nard,5,$73.00,8,4.5
270896,"Sannicola, Apúlia, Italy",Sannicola,4,$51.00,0,
276242,"Oria BR, Puglia, Italy, Italy",Oria,9,$279.00,4,5.0
295115,"Lecce, Apúlia, Italy",Lecce,2,$90.00,5,4.8
297010,"Lecce, Apúlia, Italy",Lecce,5,$80.00,41,4.7
534748,"Manduria, Apúlia, Italy",Manduria,8,$411.00,11,4.55
934103,"Province of Lecce, Apúlia, Italy",Pat,4,$63.00,103,4.82
934749,"Martina Franca, Taranto, Italy",Martina Franca,6,$95.00,8,4.63
935082,"Cisternino, Apúlia, Italy",Cisternino,3,$76.00,260,4.92
943864,,Cisternino,5,$135.00,540,4.79
946830,"Province of Lecce, Apúlia, Italy",Pat,2,$60.00,10,4.56
949294,"Presicce, Apúlia, Italy",Presicce,4,$120.00,3,4.0
951160,"Lecce, Apúlia, Italy",Lecce,2,$77.00,38,4.87
956714,"Bari, Apúlia, Italy",Bari,4,$108.00,43,4.6
958062,"San Vito dei Normanni, Apúlia, Italy",San Vito dei Normanni,10,$310.00,42,4.88
542421,,Otranto,4,$80.00,0,
544628,,Monopoli,3,$93.00,13,4.58
548548,"Alessano, Apúlia, Italy",Alessano,2,$82.00,29,4.79
551709,"Vitigliano, Apúlia, Italy",Santa Cesarea Terme,12,$540.00,46,4.98
299619,,Castro,7,$193.00,20,4.95
305438,"Ostuni, Apúlia, Italy",Ostuni,5,$81.00,18,4.38
311668,"Martina Franca, Apúlia, Italy",Martina Franca,4,$57.00,4,5.0
317422,,Martina Franca,2,$134.00,98,4.78
322684,,Manduria,3,$110.00,10,4.6
324301,,Martina Franca,3,$134.00,98,4.88
324311,,Martina Franca,4,$134.00,56,4.75
324407,,Martina Franca,4,$134.00,55,4.78
324408,"Martina Franca, Puglia, Italy, Italy",Martina Franca,4,$134.00,10,4.6
324582,,Martina Franca,3,$134.00,8,4.5
551979,,Santa Cesarea Terme,2,$125.00,0,
552143,,Santa Cesarea Terme,4,$101.00,7,5.0
556399,"Leuca, Apúlia, Italy",Castrignano del Capo,4,$63.00,31,4.68
961191,"Castellana Grotte, Apúlia, Italy",Castellana Grotte,3,$186.00,19,4.68
968906,"Polignano A Mare, Apúlia, Italy",Polignano a Mare,2,$76.00,124,4.89
970541,,Sternatia,6,$123.00,72,4.86
971635,"Melendugno, Apúlia, Italy",Melendugno,9,$155.00,28,4.82
974878,"Monopoli, Apúlia, Italy",Monopoli,4,$115.00,20,4.9
976568,"Torre Suda, Apúlia, Italy",Racale,12,,41,4.98
979451,"Cisternino, Apúlia, Italy",Cisternino,4,$151.00,115,4.9
982169,,Vieste,4,$92.00,1,4.0
982189,,Vieste,8,$60.00,4,4.0
985912,"Lecce, Puglia, Italy, Italy",Lecce,4,$130.00,1,5.0
987227,,Isole Tremiti,4,$135.00,37,4.54
558707,"Gallipoli, Apúlia, Italy",Gallipoli,4,$63.00,246,4.81
560766,"San Ferdinando di Puglia, Apúlia, Italy",San Ferdinando di Puglia,6,$35.00,0,
565547,,Carovigno,8,$360.00,1,2.0
566314,,Specchia,4,$63.00,19,4.68
568268,,Maruggio,5,$73.00,63,4.84
328313,,Monopoli,6,,27,4.89
336314,"Vieste, Puglia, Italy, Italy",Vieste,4,$160.00,2,3.5
336341,"Bari, Apúlia, Italy",Bari,4,$105.00,61,4.47
338510,"Crispiano, Apúlia, Italy",Crispiano,4,$115.00,13,4.85
338691,"Corigliano, Apulia, Italy",Corigliano d'Otranto,3,$130.00,1,5.0
338708,"Corigliano d'Otranto, Apúlia, Italy",Corigliano d'Otranto,13,"$1,040.00",6,5.0
341035,"Ostuni, Apúlia, Italy",Ostuni,6,$130.00,5,4.2
342074,,Lecce,4,$91.00,504,4.87
348085,"Corsano, Apúlia, Italy",Corsano,5,$85.00,38,4.74
573423,,Martina Franca,4,$70.00,11,4.91
576748,"Lecce, Apúlia, Italy",Lecce,10,$242.00,8,4.88
987446,,Otranto,5,$126.00,0,
988516,"Torre Pali, Apúlia, Italy",Salve,4,$107.00,4,4.75
992604,"Nardò, Apúlia, Italy",Nard,2,$60.00,0,
992618,"Nardò, Apúlia, Italy",Nard,4,$75.00,0,
992700,"Nardò, Apúlia, Italy",Nard,3,$70.00,3,4.67
993177,"Lecce, Apúlia, Italy",Lecce,3,$72.00,20,4.95
995680,"Lecce, Apúlia, Italy",Lecce,2,$80.00,1,4.0
997669,"Mattinata, Apúlia, Italy",Mattinata,6,$76.00,108,4.59
999719,,Bari,4,$95.00,184,4.86
580319,"Matino, Apúlia, Italy",Matino,4,$77.00,1,3.0
593875,"Ugento, Apúlia, Italy",Ugento,9,$70.00,2,4.5
597514,"Bari, Apúlia, Italy",Bari,4,$55.00,25,4.57
599405,"Carpignano Salentino, Apúlia, Italy",Carpignano Salentino,2,$53.00,32,4.82
349246,,Ostuni,2,$60.00,7,4.86
357273,,Alessano,5,$65.00,4,5.0
375477,,Alessano,2,$38.00,133,4.89
378593,,Leverano,4,$35.00,4,4.0
378635,,Leverano,4,$35.00,1,4.0
383201,,Cerignola,12,$61.00,3,4.33
395480,,Lecce,3,$60.00,594,4.93
396141,"Leuca, Apulia, Italy",Castrignano del Capo,2,$51.00,39,4.42
397958,"Matino, Puglia, Italy, Italy",Matino,2,$103.00,4,5.0
398005,"Leuca, Apúlia, Italy",Castrignano del Capo,2,$45.00,36,4.64
599577,,Altamura,2,,12,4.64
601025,"Leuca, Apúlia, Italy",Castrignano del Capo,4,$50.00,25,4.58
601397,,Sannicola,5,$64.00,44,4.6
1002789,,Cisternino,2,$68.00,12,4.92
1002845,,Salve,4,$190.00,2,5.0
1005705,,Melendugno,4,$64.00,6,4.83
1008566,"Capilungo, Puglia, Italy, Italy",Alliste,5,$85.00,36,4.74
1009092,"Torre Suda, Apúlia, Italy",Racale,5,$90.00,27,4.81
1012895,"Gallipoli, Puglia, Italy, Italy",Gallipoli,5,$75.00,11,4.64
1020864,"Martina Franca, Puglia, Italy, Italy",Martina Franca,4,$183.00,150,4.91
1026545,"Gallipoli, Apúlia, Italy",Gallipoli,5,$70.00,26,4.38
1030235,"Cisternino, Brindisi, Italy",Cisternino,2,$80.00,9,4.78
601918,"Marina di Mancaversa, Puglia, Italy, Italy",Taviano,2,,74,4.8
603205,"Lecce, Puglia, Italy, Italy",Lecce,5,$247.00,6,4.83
605465,"Ostuni, Puglia, Italy, Italy",Ostuni,5,$78.00,125,4.6
400323,"Trani, Apúlia, Italy",Trani,4,$80.00,9,4.5
401866,"Vernole, Apúlia, Italy",Vernole,12,$500.00,1,5.0
409227,"Monopoli, Apúlia, Italy",Monopoli,2,$110.00,11,4.73
409522,"Cutrofiano, Apúlia, Italy",Cutrofiano,3,$109.00,3,4.0
412573,"Lecce, Puglia, Italy, Italy",Lecce,4,$60.00,179,4.87
413045,"Neviano, Apulia, Italy",Neviano,5,$60.00,19,4.58
413071,,Diso,4,$90.00,142,4.82
414466,"Lecce, Apúlia, Italy",Lecce,2,$78.00,320,4.77
415685,"Lecce, Apúlia, Italy",Lecce,4,$52.00,87,4.81
606144,"Campomarino di Maruggio, Apúlia, Italy",Maruggio,10,$94.00,6,4.8
606708,"Sannicola, Puglia, Italy, Italy",Sannicola,2,$65.00,3,5.0
607545,"Diso, Puglia, Italy, Italy",Diso,3,$75.00,3,4.33
417113,,Lecce,6,$110.00,0,
418360,"Polignano A Mare, Apúlia, Italy",Polignano a Mare,6,$271.00,139,4.91
425580,,Leverano,4,$35.00,2,4.5
432044,,Ostuni,4,$210.00,280,4.94
437543,,Lecce,1,$128.00,0,
439841,,Terlizzi,2,$97.00,0,
1312004,,Ostuni,4,$49.00,297,4.82
1312308,"Peschici, Apúlia, Italy",Peschici,3,$76.00,135,4.89
1315248,"Porto Cesareo, Apúlia, Italy",Porto Cesareo,5,,19,4.95
607779,"Monopoli, Apulia, Italy",Monopoli,2,$87.00,11,4.73
1031480,,Alliste,3,$114.00,0,
1031504,,Melendugno,9,$50.00,0,
1032144,,Monopoli,4,$127.00,316,4.8
1032834,"Cisternino, Brindisi, Italy",Cisternino,2,$80.00,44,4.86
1036164,,Castellana Grotte,10,$400.00,105,4.83
1037541,"Marina Guardiola, Corsano, Apúlia, Italy",Tiggiano,3,$130.00,16,4.75
1042257,,Nard,6,$82.00,32,4.5
1042258,"Nardò, Apúlia, Italy",Nard,3,$62.00,34,4.15
1042589,"Cisternino, Brindisi, Italy",Cisternino,2,$80.00,27,4.81
607780,"Diso, Puglia, Italy, Italy",Diso,2,$70.00,0,
1326022,"Tricase, Apúlia, Italy",Tricase,4,$88.00,94,4.94
1326033,"Defensola, Apúlia, Italy",Vieste,4,$80.00,7,4.43
