id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
52141974,"Bergamo, Lombardia, Italy",Bergamo,4,$71.00,177,4.93
52182228,,Castro,4,$75.00,102,4.58
52184609,"Lizzola, Lombardia, Italy",Valbondione,5,$87.00,13,4.62
52256116,"Dossena, Lombardia, Italy",Dossena,4,$68.00,42,4.83
52327797,"Bergamo, Lombardia, Italy",Bergamo,4,$122.00,17,4.76
52363410,"Bergamo, Lombardia, Italy",Bergamo,3,$122.00,27,4.93
52376544,,Sarnico,2,$160.00,37,4.92
52386669,,Parzanica,4,$300.00,4,4.75
52386972,,Parzanica,6,$110.00,30,4.47
52413362,,Seriate,1,$30.00,1,5.0
52413442,,Seriate,1,$30.00,9,4.33
52430673,,Zanica,2,$106.00,76,4.83
52433119,"Schilpario BG, Lombardia, Italy",Schilpario,4,$75.00,20,4.9
52519776,,Bergamo,2,$43.00,35,4.91
52574519,"Roncola, Lombardia, Italy",Roncola,3,$15.00,1,5.0
52592155,,Bergamo,4,,1,4.0
52626524,"Endine Gaiano, Lombardia, Italy",Endine Gaiano,4,$62.00,72,4.83
52645173,"Mozzo, Lombardia, Italy",Mozzo,5,$95.00,19,4.79
52647623,"Ama, Lombardia, Italy",Aviatico,4,$110.00,4,4.75
52667747,"Bergamo, Lombardia, Italy",Bergamo,2,$71.00,127,4.87
52671191,,Colere,4,$68.00,10,4.6
52700014,,Bergamo,2,$108.00,23,4.43
52702153,,Bergamo,2,$266.00,48,4.52
52729661,,Bergamo,5,$90.00,12,4.92
52731688,,Clusone,4,$70.00,14,4.71
52749724,,Orio al Serio,2,$61.00,601,4.67
52764804,"Grassobbio, Lombardia, Italy",Grassobbio,2,$68.00,64,4.88
52789825,,Bergamo,3,$63.00,166,4.56
52800148,"Roncola, Lombardia, Italy",Roncola,1,$20.00,1,3.0
52868348,,Fuipiano Valle Imagna,2,$76.00,88,4.99
52868948,,Locatello,2,$80.00,2,5.0
52869024,,Fuipiano Valle Imagna,8,$198.00,58,4.97
52888273,,Fuipiano Valle Imagna,2,$76.00,6,5.0
52902280,"Azzano San Paolo, Lombardia, Italy",Azzano San Paolo,3,$62.00,78,4.91
52974379,"Seriate, Bergamo, Italy",Seriate,2,$30.00,136,4.9
53030318,"Azzano San Paolo, Lombardia, Italy",Azzano San Paolo,2,$60.00,132,4.83
53054683,"Bergamo, Lombardia, Italy",Bergamo,2,$34.00,9,4.22
53150297,,Ranzanico,3,$336.00,9,5.0
53179137,,Bergamo,8,$172.00,100,4.42
53249302,"Bergamo, Lombardia, Italy",Bergamo,2,$115.00,23,5.0
53249464,"Bergamo, Lombardia, Italy",Bergamo,3,$98.00,105,4.97
53290561,,Fonteno,4,$163.00,0,
53302623,"Endine, Lombardia, Italy",Endine Gaiano,4,$92.00,14,4.93
53313230,"Roncola, Lombardia, Italy",Roncola,5,$466.00,0,
53332154,"Bergamo, Lombardia, Italy",Bergamo,2,$87.00,137,5.0
53334845,"Riva di Solto, Lombardia, Italy",Riva di Solto,4,$143.00,8,4.63
53410716,"Bergamo, Lombardia, Italy",Bergamo,5,$435.00,13,4.77
53412242,"Bergamo, Lombardia, Italy",Bergamo,4,$80.00,57,4.37
53446875,,Bergamo,7,,8,4.75
53452496,,Bergamo,4,$61.00,82,4.71
53469334,"Bergamo, Lombardia, Italy",Bergamo,4,$153.00,24,4.92
53476663,"Torre Boldone, Lombardia, Italy",Torre Boldone,3,$62.00,102,4.72
53566707,"Bergamo, Lombardia, Italy",Bergamo,8,$116.00,97,4.71
53566793,"Bergamo, Lombardia, Italy",Bergamo,10,$159.00,123,4.67
53570244,"Bergamo, Lombardia, Italy",Bergamo,6,$72.00,127,4.87
53583954,"Bergamo, Lombardia, Italy",Bergamo,4,$146.00,18,4.94
53610429,,Bergamo,5,$135.00,22,4.95
53645430,,Castione della Presolana,9,$103.00,23,4.65
53751900,,Bergamo,2,$67.00,60,4.88
53754445,"Bergamo, Lombardia, Italy",Bergamo,4,$109.00,50,4.8
53754843,"Bergamo, Lombardia, Italy",Bergamo,3,$90.00,6,4.33
53781757,"Fino del Monte, Lombardia, Italy",Fino del Monte,6,$63.00,23,4.96
53797227,"Lovere, Lombardia, Italy",Lovere,5,$135.00,8,5.0
53887218,,Azzano San Paolo,4,$81.00,30,4.93
53899087,"Bergamo, Lombardia, Italy",Bergamo,2,$86.00,25,4.6
53911436,"Nembro, Lombardia, Italy",Nembro,4,$86.00,30,4.97
53961947,"Lovere, Lombardia, Italy",Lovere,4,$120.00,25,4.68
53963126,"Lovere, Lombardia, Italy",Lovere,4,$120.00,22,4.77
53963377,"Lovere, Lombardia, Italy",Lovere,4,,0,
53963602,"Lovere, Lombardia, Italy",Lovere,4,$98.00,11,4.73
53963904,"Lovere, Lombardia, Italy",Lovere,4,$98.00,7,4.86
54076864,"Solto Collina, Lombardia, Italy",Solto Collina,5,$102.00,22,4.86
54090997,"Bergamo, Lombardia, Italy",Bergamo,4,$77.00,77,4.81
54138350,,Bergamo,14,,91,4.88
54154516,"Rio Isolo, Lombardia, Italy",Osio Sotto,2,$88.00,6,4.67
54154901,"Rio Isolo, Lombardia, Italy",Osio Sotto,1,$74.00,2,5.0
54155387,"Rio Isolo, Lombardia, Italy",Osio Sotto,1,$74.00,2,5.0
54155620,"Rio Isolo, Lombardia, Italy",Osio Sotto,2,$105.00,0,
54157618,,Tavernola Bergamasca,5,$85.00,3,4.67
54158550,"Rio Isolo, Lombardia, Italy",Osio Sotto,2,$105.00,1,5.0
54158911,"Rio Isolo, Lombardia, Italy",Osio Sotto,2,$88.00,1,5.0
54205744,,Bergamo,6,$132.00,2,4.0
54319164,,Carona,5,$250.00,3,5.0
54390289,"Onore, Lombardia, Italy",Onore,4,$102.00,14,4.93
498907099242521014,,San Pellegrino Terme,3,$50.00,17,4.65
502590115904922939,,San Pellegrino Terme,2,$50.00,11,4.82
539013896238702081,"Riva di Solto, Lombardia, Italy",Riva di Solto,6,,82,4.91
540375382768154043,"Brignano Gera d'Adda, Lombardia, Italy",Brignano Gera d'Adda,6,$64.00,2,3.0
544965442858015158,,Bergamo,2,$61.00,78,4.83
547039733009720350,,Berzo San Fermo,6,$71.00,23,4.83
548464429657574747,,Parzanica,4,$312.00,61,4.75
549865158002390421,,Orio al Serio,2,$130.00,1,5.0
549983594493081479,,Rota d'Imagna,5,$31.00,16,4.81
551473714018263791,,Orio al Serio,2,,10,4.7
551542595617588078,,Orio al Serio,2,,3,4.67
551942460339667491,,Bergamo,3,$74.00,20,4.8
552881352031560754,,Tavernola Bergamasca,2,$121.00,73,4.97
552902220489370851,"Bergamo, Lombardia, Italy",Bergamo,4,$218.00,3,5.0
554172343285967073,,Bergamo,4,$102.00,10,4.7
554868912106688551,"Bergamo, Lombardia, Italy",Bergamo,5,,13,5.0
555042332676265345,"Bergamo, Lombardia, Italy",Bergamo,2,$111.00,8,5.0
556865196267061463,"Bergamo, Lombardia, Italy",Bergamo,2,$64.00,119,4.92
557251377067278341,"Lovere, Lombardia, Italy",Lovere,3,$61.00,206,4.78
557872834021312148,"Bergamo, Lombardia, Italy",Bergamo,4,$100.00,42,4.98
559759207935883051,,Bergamo,2,$84.00,96,4.83
560693922951687867,"Bergamo, Lombardia, Italy",Bergamo,2,$95.00,5,4.8
561589171248789371,,Bergamo,4,$86.00,7,4.29
562892888848060512,"Lovere, Lombardia, Italy",Lovere,4,$98.00,1,5.0
562900502305246365,"Lovere, Lombardia, Italy",Lovere,4,$98.00,4,5.0
562904491882288691,,Lovere,4,$87.00,13,5.0
562908256186815751,"Lovere, Lombardia, Italy",Lovere,4,$87.00,4,4.75
563596669680208943,"Bergamo, Lombardia, Italy",Bergamo,4,$101.00,4,4.0
565060442839211833,"Bergamo, Lombardia, Italy",Bergamo,3,$73.00,5,5.0
565075544225567921,"Bergamo, Lombardia, Italy",Bergamo,1,$71.00,13,4.62
566585613472572869,,Bergamo,2,$68.00,15,5.0
568114697423094960,,Bergamo,2,$120.00,0,
571715130483423714,"Bergamo, Lombardia, Italy",Bergamo,3,$118.00,15,4.93
573034409282510529,"Costa Volpino, Lombardia, Italy",Costa Volpino,4,$70.00,33,4.97
