id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
346238,"Florence, Tuscany, Italy",Campo di Marte,2,$125.00,31,4.61
346239,,Campo di Marte,4,$118.00,40,4.78
347062,"Florence, Tuscany, Italy",Isolotto Legnaia,10,$302.00,19,4.84
351439,"Florence, Tuscany, Italy",Centro Storico,4,$180.00,275,4.92
354097,"Florence, Tuscany, Italy",Centro Storico,4,$150.00,184,4.87
354112,"Florence, Tuscany, Italy",Centro Storico,4,$171.00,81,4.9
359054,"Florence, Tuscany, Italy",Centro Storico,4,$144.00,96,4.87
359058,"Florence, Tuscany, Italy",Centro Storico,5,$176.00,62,4.92
367374,"Florence, Tuscany, Italy",Centro Storico,4,$212.00,93,4.84
367427,"Florence, Tuscany, Italy",Centro Storico,4,$122.00,79,4.9
367487,"Florence, Tuscany, Italy",Centro Storico,2,$105.00,68,4.79
369523,"Florence, Tuscany, Italy",Gavinana Galluzzo,2,$59.00,81,4.59
372687,,Centro Storico,6,$335.00,10,4.2
378542,"Florence, Tuscany, Italy",Campo di Marte,2,$68.00,296,4.84
379760,"Florence, Tuscany, Italy",Campo di Marte,4,$162.00,113,4.8
384095,"Florence, Tuscany, Italy",Centro Storico,2,$85.00,102,4.1
393927,"Florence, Tuscany, Italy",Campo di Marte,4,$180.00,35,4.8
393928,"Florence, Tuscany, Italy",Campo di Marte,2,$180.00,111,4.84
396714,"Florence, Tuscany, Italy",Centro Storico,2,$72.00,551,4.53
403424,"Florence, Tuscany, Italy",Centro Storico,2,,128,4.56
404451,"Florence, Tuscany, Italy",Isolotto Legnaia,4,$97.00,117,4.48
405278,"Florence, Tuscany, Italy",Rifredi,2,$119.00,22,4.73
405633,"Florence, Tuscany, Italy",Centro Storico,2,$180.00,28,4.93
408864,,Centro Storico,4,$177.00,0,
412264,"Florence, Tuscany, Italy",Centro Storico,5,$208.00,25,4.88
413600,,Centro Storico,4,$86.00,153,4.7
423556,"Florence, Tuscany, Italy",Centro Storico,6,$350.00,52,4.72
424065,"Florence, Tuscany, Italy",Centro Storico,4,$151.00,460,4.9
429670,"Florence, Tuscany, Italy",Centro Storico,5,,2,3.5
430349,"Florence, Tuscany, Italy",Centro Storico,5,$110.00,147,4.73
444641,"Florence, Tuscany, Italy",Centro Storico,3,$130.00,143,4.59
450734,"Florence, Tuscany, Italy",Centro Storico,2,$96.00,620,4.75
451353,"Florence, Tuscany, Italy",Rifredi,4,$99.00,399,4.51
456996,,Campo di Marte,2,$108.00,1,5.0
457154,"Florence, Tuscany, Italy",Centro Storico,2,$115.00,559,4.74
463877,"Florence, Tuscany, Italy",Campo di Marte,4,$124.00,2,5.0
463942,"Florence, Tuscany, Italy",Campo di Marte,2,$85.00,12,4.75
463966,"Florence, Tuscany, Italy",Campo di Marte,8,$250.00,50,4.92
469515,"Florence, Tuscany, Italy",Centro Storico,7,$206.00,246,4.69
471267,"Florence, Tuscany, Italy",Centro Storico,4,$109.00,150,4.77
472854,,Centro Storico,6,$284.00,197,4.61
479657,"Florence, Tuscany, Italy",Centro Storico,4,$300.00,20,4.85
482422,,Centro Storico,2,$150.00,0,
485541,"Florence, Tuscany, Italy",Centro Storico,3,$88.00,432,4.71
490904,,Centro Storico,2,$84.00,22,4.95
491105,,Campo di Marte,2,$72.00,27,4.85
494454,,Centro Storico,2,$171.00,1,5.0
497538,"Florence, Tuscany, Italy",Centro Storico,2,$98.00,150,4.7
500709,"Florence, Tuscany, Italy",Centro Storico,4,$86.00,124,4.77
501537,"Florence, Tuscany, Italy",Centro Storico,6,$223.00,61,5.0
503147,,Centro Storico,1,$69.00,118,4.75
505141,"Florence, Tuscany, Italy",Centro Storico,4,$108.00,528,4.75
521618,"Florence, Tuscany, Italy",Centro Storico,2,$105.00,121,4.75
523048,"Florence, Tuscany, Italy",Centro Storico,4,$170.00,0,
523095,"Florence, Tuscany, Italy",Centro Storico,1,$120.00,12,4.75
524676,"Florence, Tuscany, Italy",Centro Storico,2,$107.00,453,4.82
526143,,Centro Storico,2,$90.00,93,4.88
527603,"Florence, Tuscany, Italy",Centro Storico,4,$118.00,149,4.78
540037,"Florence, Tuscany, Italy",Campo di Marte,2,$78.00,70,4.68
540731,,Centro Storico,4,$297.00,651,4.77
546005,"Florence, Firenze, Italy",Centro Storico,4,$78.00,128,4.76
550130,"Florence, Tuscany, Italy",Centro Storico,4,$91.00,45,4.16
556164,"Florence, Tuscany, Italy",Gavinana Galluzzo,3,,1,5.0
559019,"Florence, Tuscany, Italy",Centro Storico,5,,38,4.73
567087,"Florence, Tuscany, Italy",Centro Storico,5,$95.00,69,4.22
574603,"Florence, Tuscany, Italy",Centro Storico,5,$114.00,677,4.92
577350,"Florence, Tuscany, Italy",Centro Storico,1,,614,4.9
579838,"Florence, Tuscany, Italy",Centro Storico,4,$104.00,397,4.69
584756,"Florence, Tuscany, Italy",Centro Storico,2,$475.00,145,4.89
585780,"Florence, Tuscany, Italy",Centro Storico,1,$105.00,233,4.84
588021,"Florence, Tuscany, Italy",Centro Storico,2,$159.00,769,4.85
610985,"Florence, Tuscany, Italy",Centro Storico,4,$95.00,250,4.78
611294,"Florence, Tuscany, Italy",Centro Storico,8,$327.00,343,4.75
614736,"Florence, Tuscany, Italy",Centro Storico,2,$73.00,135,4.71
