id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
5638835,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,4,$83.00,221,4.84
5641084,"Milan, Lombardy, Italy",STADERA,4,$120.00,11,4.91
5648040,"Milan, Lombardy, Italy",PARCO MONLUE' - PONTE LAMBRO,4,,6,4.0
5650731,"Milan, Lombardy, Italy",BRERA,2,$80.00,88,4.88
5654772,"Milan, Lombardy, Italy",NAVIGLI,4,$287.00,14,4.5
5655850,"Milan, Lombardy, Italy",NAVIGLI,2,$103.00,189,4.68
5656490,"Milan, Lombardy, Italy",AFFORI,2,$86.00,40,4.8
5656775,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,2,,36,4.75
5662506,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,3,$85.00,116,4.87
5664086,"Milan, Lombardy, Italy",SARPI,5,$200.00,565,4.91
5667860,"Milan, Lombardy, Italy",SARPI,6,$600.00,57,4.96
5669986,"Milan, Lombardy, Italy",PORTA ROMANA,2,$88.00,64,4.97
5670335,"Milan, Lombardy, Italy",BICOCCA,3,$101.00,176,4.47
5676149,,BRERA,5,$165.00,51,4.02
5678565,"Milan, Lombardy, Italy",PARCO LAMBRO - CIMIANO,2,,17,4.53
5678780,"Milan, Lombardy, Italy",DUOMO,2,$87.00,304,4.99
5679064,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,2,$94.00,24,4.67
5680560,"Milan, Lombardy, Italy",CENTRALE,2,$67.00,352,4.95
5682363,"Milan, Lombardy, Italy",SARPI,4,$88.00,91,4.4
5683656,"Milan, MI, Italy",ISOLA,2,$140.00,89,4.96
5687480,,CENTRALE,7,$205.00,466,4.9
5688856,,TRE TORRI,2,$64.00,19,4.79
5691856,"Milan, MI, Italy",ISOLA,2,$65.00,523,4.75
5693827,"Milan, Lombardy, Italy",BRERA,2,$72.00,7,5.0
5702773,"Milan, Lombardy, Italy",TORTONA,4,,2,5.0
5702963,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,3,$134.00,27,4.74
5707341,"Milan, Lombardy, Italy",WASHINGTON,4,$199.00,37,4.86
5707400,"Milan, Lombardy, Italy",S. CRISTOFORO,2,$92.00,86,4.91
5708513,,WASHINGTON,3,$68.00,13,4.54
5714440,,VIGENTINA,6,,0,
5714949,"Milan, Lombardy, Italy",DUOMO,4,$155.00,190,4.59
5715895,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,4,$177.00,17,4.53
5716116,"Milan, Lombardy, Italy",TICINESE,4,$132.00,294,4.94
5719243,"Milan, Lombardy, Italy",GIAMBELLINO,8,$225.00,106,4.15
5719531,,GRECO,2,$66.00,246,4.89
5726786,"Milan, Lombardy, Italy",BRERA,4,,50,4.82
5732045,"Milan, Lombardy, Italy",VIGENTINA,2,,44,4.93
5733097,"Milan, Lombardy, Italy",XXII MARZO,4,$213.00,16,4.5
5742670,"Milan, Lombardy, Italy",CENTRALE,4,$142.00,377,4.94
5747232,"Milan, Lombardy, Italy",PADOVA,3,$76.00,285,4.92
5747899,"Milan, Lombardy, Italy",NAVIGLI,6,$200.00,383,4.91
5749522,"Milan, Lombardy, Italy",CENTRALE,2,$101.00,288,4.8
5752378,"Milan, Lombardy, Italy",GARIBALDI REPUBBLICA,4,$153.00,41,4.37
5755079,"Milan, Lombardy, Italy",PADOVA,9,$278.00,206,4.79
5757892,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,2,$150.00,6,4.83
5758063,"Milan, Lombardy, Italy",MAGENTA - S. VITTORE,4,$242.00,2,5.0
5760204,"Milan, Lombardy, Italy",SARPI,4,$168.00,21,4.67
5767805,"Milan, Lombardy, Italy",PADOVA,2,$39.00,179,4.75
5768333,"Milan, Lombardy, Italy",GHISOLFA,2,$88.00,62,4.77
5768519,"Milan, Lombardy, Italy",BRERA,4,$171.00,111,4.86
5769476,"Milan, Lombardy, Italy",BRERA,4,$169.00,99,4.89
5769827,"Milan, Lombardy, Italy",BRERA,4,$165.00,65,4.8
5769908,"Milan, Lombardy, Italy",BRERA,2,$274.00,6,5.0
5770615,"Milan, MI, Italy",BRERA,3,$189.00,58,4.83
5777943,"Milan, Lombardy, Italy",NAVIGLI,6,,83,4.81
5788778,"Milan, Lombardy, Italy",ISOLA,4,$90.00,362,4.88
5790565,,EX OM - MORIVIONE,2,$78.00,101,4.96
5801078,,GALLARATESE,1,$79.00,1,5.0
5804432,,BAGGIO,3,$76.00,16,4.13
5808915,"Milan, Lombardy, Italy",CENTRALE,3,$150.00,53,4.7
5811593,,TICINESE,2,$75.00,29,4.69
5813037,"Milan, Lombardy, Italy",DUOMO,2,$148.00,667,4.85
5813526,"Milan, Lombardy, Italy",NAVIGLI,2,$75.00,279,4.69
5814511,"Milan, Città Metropolitana di Milano, Italy",VIGENTINA,8,$238.00,332,4.99
5816786,"Milan, Lombardy, Italy",RONCHETTO SUL NAVIGLIO,4,$96.00,104,4.8
5818176,"Milan, Lombardy, Italy",ISOLA,2,$69.00,2,4.5
5820352,"Milan, Lombardy, Italy",PADOVA,4,$77.00,1,5.0
5821364,"Milan, Lombardy, Italy",TORTONA,1,$85.00,119,4.75
5822119,"Milan, Lombardy, Italy",CITTA' STUDI,2,$55.00,427,4.93
5828493,"Milan, Lombardy, Italy",GUASTALLA,2,$160.00,94,4.86
5829689,,CORSICA,5,$79.00,105,4.72
5830819,"Milan, Lombardy, Italy",GARIBALDI REPUBBLICA,2,$92.00,43,4.88
5835058,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,2,$65.00,55,4.85
5837450,"Milan, Lombardy, Italy",PADOVA,2,$251.00,54,4.91
5845037,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,2,$294.00,19,4.89
5845285,"Milan, MI, Italy",ISOLA,2,$88.00,599,4.79
5849605,"Milan, Lombardy, Italy",SARPI,3,$107.00,348,4.54
5854002,"Milan, Lombardy, Italy",CITTA' STUDI,2,$96.00,33,4.7
5854647,"Milan, Lombardy, Italy",CENTRALE,4,$296.00,14,4.64
5855373,,LORETO,4,$110.00,86,4.91
5855772,"Milan, MI, Italy",ISOLA,4,$38.00,654,4.79
5856096,"Milan, Lombardy, Italy",BANDE NERE,3,$159.00,25,4.76
5858761,"Milan, Lombardy, Italy",GUASTALLA,2,$110.00,105,4.89
5859303,"Milan, Lombardy, Italy",SELINUNTE,1,$144.00,8,4.75
5865369,"Milan, Lombardy, Italy",SCALO ROMANA,2,$90.00,314,4.73
5872038,"Milan, Lombardy, Italy",WASHINGTON,3,,13,4.85
5876989,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,4,$250.00,53,4.94
5878103,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,2,$125.00,107,4.88
5879060,,BRERA,4,$280.00,13,4.23
5879529,"Milan, Italia, Milano, Lombardia, Italy",VILLAPIZZONE,3,$162.00,19,4.84
5882005,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,1,$60.00,133,4.98
5888994,,TICINESE,4,$128.00,23,4.83
5891535,"Milan, Lombardy, Italy",VILLAPIZZONE,2,$56.00,139,4.88
5892205,"Milan, Lombardy, Italy",LORETO,4,$152.00,51,4.88
5895321,"Milan, Lombardy, Italy",BRERA,4,$250.00,221,4.65
5900007,"Milan, Lombardy, Italy",PORTA ROMANA,4,$100.00,643,4.94
5900770,"Milan, Lombardy, Italy",VIALE MONZA,2,$62.00,161,4.8
5902063,"Milan, Lombardy, Italy",DERGANO,4,$113.00,40,4.85
5906797,,BUENOS AIRES - VENEZIA,2,$90.00,5,4.4
5911596,"Milan, Lombardy, Italy",LORETO,2,$58.00,59,4.83
5912048,,TICINESE,4,$75.00,61,4.75
5915218,"Milan, Lombardy, Italy",NAVIGLI,4,,8,4.88
5922909,"Milan, Lombardy, Italy",BRERA,2,$203.00,674,4.86
5922982,,BUENOS AIRES - VENEZIA,7,$388.00,61,4.82
5924639,"Milan, Lombardy, Italy",BRERA,6,,97,4.88
5924764,,TIBALDI,4,$63.00,28,4.86
5924783,"Milan, Lombardy, Italy",TIBALDI,8,$166.00,353,4.56
5925253,"Milan, Lombardy, Italy",TIBALDI,4,$106.00,2,5.0
5934966,"Milan, Lombardy, Italy",NAVIGLI,3,,40,4.53
5938979,"Milan, Lombardy, Italy",BRERA,2,$135.00,665,4.92
5939402,"Milan, Lombardy, Italy",SCALO ROMANA,4,$82.00,27,4.96
5940989,"Milan, Lombardy, Italy",NAVIGLI,2,$192.00,46,4.8
5944096,"Milan, Lombardy, Italy",XXII MARZO,4,$105.00,57,4.72
5944292,"Milan, MI, Italy",S. CRISTOFORO,2,$46.00,41,4.71
5944659,"Milan, Lombardy, Italy",ISOLA,4,$140.00,47,4.79
5945658,,GHISOLFA,4,$72.00,1,4.0
5950411,"Milan, Lombardy, Italy",PORTA ROMANA,1,$35.00,72,4.51
5958622,"Milan, Lombardy, Italy",LORETO,2,,20,4.7
5961679,"Milan, Lombardy, Italy",MACIACHINI - MAGGIOLINA,3,,213,4.96
5962330,,XXII MARZO,2,$206.00,24,4.75
5963707,"Milan, Lombardy, Italy",CENTRALE,8,$302.00,556,4.82
5964292,,XXII MARZO,4,$217.00,15,4.6
5965572,"Milan, Lombardy, Italy",VILLAPIZZONE,2,,154,4.88
5965655,"Milan, Lombardy, Italy",SARPI,4,$106.00,418,4.71
5967745,"Milan, Lombardy, Italy",DUOMO,3,$143.00,0,
5972110,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,3,$143.00,1,5.0
5974979,,LORETO,5,$225.00,16,4.81
5978200,,SARPI,4,$471.00,4,5.0
5983082,,UMBRIA - MOLISE,1,$64.00,5,4.2
5985737,"Milan, Lombardy, Italy",WASHINGTON,2,$68.00,722,4.78
5987112,"Milan, Lombardia, Italy",LODI - CORVETTO,5,,23,4.13
5987300,,BICOCCA,4,$90.00,15,4.93
5990358,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,2,$97.00,23,4.78
5998186,,BUENOS AIRES - VENEZIA,2,$144.00,14,3.93
5998574,"Milan, Lombardy, Italy",MAGENTA - S. VITTORE,5,$198.00,28,4.96
6002304,"Milan, Lombardy, Italy",ISOLA,3,$59.00,30,4.8
6008641,,BUENOS AIRES - VENEZIA,4,$203.00,10,4.2
6009619,"Milan, Lombardy, Italy",VIGENTINA,6,$139.00,113,4.73
6017797,"Milan, Lombardy, Italy",BARONA,1,$30.00,6,4.33
6017861,"Milan, Lombardy, Italy",BARONA,1,$44.00,21,4.86
6021792,"Milan, Lombardy, Italy",BRERA,2,$130.00,46,5.0
6023631,"Milan, Milano, Italy",BUENOS AIRES - VENEZIA,5,$123.00,5,4.8
6028712,,BANDE NERE,4,$184.00,1,4.0
6029754,"Milan, Lombardy, Italy",NAVIGLI,4,$208.00,10,4.8
6038503,"Milan, Lombardy, Italy",QUINTO ROMANO,3,$180.00,15,4.87
6038716,"Milan, Lombardy, Italy",LODI - CORVETTO,2,$68.00,0,
6039651,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,4,$161.00,14,4.14
6047436,"Milan, MI, Italy",GUASTALLA,2,$129.00,23,4.96
6047852,"Milan, Lombardy, Italy",SARPI,4,$378.00,1,5.0
6049429,"Milan, Lombardy, Italy",TICINESE,2,,112,4.54
6052266,"Milan, Lombardia, Italy",DUOMO,4,$316.00,5,5.0
6072979,"Milan, Lombardy, Italy",GUASTALLA,2,$78.00,157,4.89
6073335,"Milan, Lombardy, Italy",ISOLA,2,$81.00,22,4.27
6075592,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,3,$66.00,41,4.78
6082471,,QUARTO OGGIARO,4,$65.00,0,
6084427,"Milan, Lombardy, Italy",WASHINGTON,6,$190.00,435,4.89
6086369,,MACIACHINI - MAGGIOLINA,4,$84.00,20,4.7
6091940,,MAGENTA - S. VITTORE,4,$301.00,0,
6092816,"Milan, Lombardy, Italy",GUASTALLA,4,$322.00,34,4.85
6096397,"Milan, Lombardy, Italy",SARPI,1,,21,4.71
6096765,"Milan, Lombardy, Italy",PADOVA,2,$38.00,63,4.75
6105517,,SELINUNTE,1,$43.00,42,4.4
6113465,"Milan, Lombardy, Italy",PADOVA,3,$53.00,30,4.8
6117988,"Milan, Lombardy, Italy",LAMBRATE,1,$35.00,33,4.79
6123941,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,4,$79.00,36,4.67
6129945,"Milan, Lombardy, Italy",TIBALDI,2,$33.00,13,4.54
6131656,"Milan, Lombardy, Italy",PARCO LAMBRO - CIMIANO,6,$60.00,115,4.62
6132388,,BUENOS AIRES - VENEZIA,1,$98.00,293,4.93
6139300,"Milan, Lombardy, Italy",BRERA,4,,9,5.0
6150555,"Milan, Lombardy, Italy",ISOLA,2,$122.00,104,4.89
6150773,,XXII MARZO,3,$81.00,10,4.9
6151993,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,5,$209.00,32,4.84
6152379,"Milan, Lombardy, Italy",ISOLA,6,$149.00,442,4.89
6160140,"Milan, Lombardy, Italy",ISOLA,4,$94.00,19,4.89
6163126,"Milan, Lombardy, Italy",BOVISA,2,$71.00,24,4.75
6168966,"Milan, Lombardy, Italy",CITTA' STUDI,1,$22.00,25,4.72
6169028,"Milan, Lombardy, Italy",CITTA' STUDI,2,$30.00,33,4.7
6175832,"Milan, Lombardy, Italy",NAVIGLI,1,$66.00,60,4.95
6180286,"Milan, Lombardy, Italy",TICINESE,2,$63.00,134,4.86
6183451,"Milan, Lombardy, Italy",SARPI,2,$190.00,30,4.77
6191191,"Milan, Lombardy, Italy",BANDE NERE,5,$98.00,3,5.0
6192677,,BUENOS AIRES - VENEZIA,2,$319.00,4,5.0
6198626,"Milan, Lombardy, Italy",GALLARATESE,2,$115.00,60,4.92
6200496,"Milan, Lombardy, Italy",VILLAPIZZONE,2,$68.00,289,4.85
6204064,"Milan, Lombardy, Italy",XXII MARZO,4,$96.00,95,4.89
6208003,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,3,$150.00,41,5.0
6227356,"Milan, Lombardy, Italy",BRERA,2,$100.00,527,4.79
6230145,"Milan, Lombardy, Italy",PORTA ROMANA,2,$99.00,4,4.75
6252271,"Milan, Lombardy, Italy",GARIBALDI REPUBBLICA,2,$187.00,567,4.63
6255006,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,2,$110.00,13,4.69
6265340,"Milan, Lombardy, Italy",CORSICA,5,$177.00,120,4.68
6269315,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,2,$90.00,3,5.0
6269425,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,2,$99.00,32,4.75
6270627,"Milan, Lombardy, Italy",PARCO LAMBRO - CIMIANO,2,,3,4.67
6271080,"Milan, Lombardy, Italy",DUOMO,2,$85.00,1093,4.49
6281453,"Milan, Lombardy, Italy",ISOLA,4,$104.00,12,4.75
6283990,"Milan, Lombardy, Italy",TIBALDI,2,$67.00,56,4.95
6290462,"Milan, Lombardy, Italy",MACIACHINI - MAGGIOLINA,7,$121.00,284,4.83
6303549,"Milan, MI, Italy",VIGENTINA,4,$61.00,514,4.6
6308307,"Milan, Lombardy, Italy",CITTA' STUDI,2,$68.00,294,4.59
6309902,"Milan, Lombardy, Italy",VIGENTINA,2,$152.00,89,4.02
6310178,"Milan, MI, Italy",BUENOS AIRES - VENEZIA,6,$71.00,23,4.61
6311342,"Milan, Lombardy, Italy",GARIBALDI REPUBBLICA,2,$100.00,74,4.89
6315358,"Milan, Lombardy, Italy",BRERA,4,$150.00,141,4.79
6322946,"Milan, Lombardy, Italy",CITTA' STUDI,8,$345.00,140,4.6
6342764,"Milan, Lombardy, Italy",LAMBRATE,1,,258,4.88
6346181,"Milan, Milano, Italy",TICINESE,5,$130.00,253,4.83
6348066,"Milan, Lombardy, Italy",WASHINGTON,2,$60.00,78,4.81
6350702,"Milan, Lombardy, Italy",CENTRALE,2,$73.00,986,4.56
6352682,"Milan, Lombardy, Italy",TORTONA,1,$80.00,2,5.0
6352699,,TORTONA,2,$136.00,9,4.89
6354590,"Milan, Lombardy, Italy",MAGENTA - S. VITTORE,4,$96.00,411,4.95
6355926,"Milan, Lombardy, Italy",QUINTO ROMANO,3,$168.00,23,4.61
6368521,"Milan, Lombardy, Italy",CENTRALE,4,$354.00,46,4.78
6369434,"Milan, Lombardy, Italy",CORSICA,2,$57.00,311,4.78
6372519,,WASHINGTON,2,$250.00,9,4.78
6396573,"Milan, Lombardy, Italy",NAVIGLI,2,$68.00,318,4.9
6406205,"Milan, Lombardy, Italy",MAGENTA - S. VITTORE,4,$143.00,11,4.82
6406677,"Milan, Lombardy, Italy",TICINESE,4,$92.00,170,4.75
6410897,"Milan, Lombardy, Italy",ISOLA,2,$77.00,22,4.91
6417792,,CORSICA,5,$125.00,151,4.84
6419067,,SARPI,4,$77.00,61,4.61
6420324,"Milan, Lombardy, Italy",GARIBALDI REPUBBLICA,4,$318.00,63,4.65
6424803,,S. CRISTOFORO,4,$80.00,7,4.43
6433674,"Milan, MI, Italy",LORETO,2,$56.00,633,4.82
6440170,"Milan, Lombardy, Italy",ISOLA,4,$455.00,1,5.0
6440814,,STADERA,2,$48.00,20,4.8
6455438,"Milan, Lombardy, Italy",TICINESE,3,,1,5.0
6455904,"Milan, Mi, Italy",MAGENTA - S. VITTORE,3,$185.00,702,4.89
6458340,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,7,$186.00,392,4.82
6461198,"Milan, Lombardy, Italy",PARCO FORLANINI - ORTICA,5,$135.00,22,4.5
6466007,"Milan, Lombardy, Italy",MACIACHINI - MAGGIOLINA,2,$90.00,464,4.66
6469748,"Milan, Lombardy, Italy",PARCO DEI NAVIGLI,4,$143.00,25,4.68
6470175,"Milan, Lombardy, Italy",GRATOSOGLIO - TICINELLO,4,$143.00,9,4.78
6483611,,TORTONA,4,$50.00,215,4.24
6490451,"Milan, Lombardy, Italy",VILLAPIZZONE,5,$124.00,19,4.47
6495526,"Milan, Lombardy, Italy",LORETO,2,$200.00,7,5.0
6496732,"Milan, Lombardy, Italy",TORTONA,2,$135.00,35,4.49
6498137,"Milan, Lombardy, Italy",UMBRIA - MOLISE,4,$82.00,32,4.44
6500620,,CENTRALE,4,$100.00,31,4.29
6507971,"Milan, Lombardy, Italy",GARIBALDI REPUBBLICA,4,$132.00,117,4.89
6509342,,RIPAMONTI,1,$50.00,7,4.86
6509761,"Milan, Lombardy, Italy",LORETO,4,$87.00,64,4.91
6518758,"Milan, Lombardy, Italy",ISOLA,3,$96.00,344,4.72
6522132,"Milan, Lombardy, Italy",GARIBALDI REPUBBLICA,2,$593.00,145,4.94
6526319,"Milan, Lombardy, Italy",BRERA,3,$153.00,217,4.89
6526672,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,2,$105.00,8,4.75
6538947,"Milan, milano, Italy",LAMBRATE,2,$76.00,3,4.67
6547338,"Milan, Lombardy, Italy",LAMBRATE,5,$65.00,0,
6552099,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,5,$240.00,79,4.72
6552572,"Milan, Lombardy, Italy",CENTRALE,2,$147.00,67,4.45
6554049,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,5,$294.00,1,4.0
6556383,"Milan, Lombardy, Italy",ISOLA,2,$862.00,389,4.64
6563141,"Milan, Lombardy, Italy",TIBALDI,2,$81.00,17,4.88
6564247,,BRERA,3,$280.00,50,4.72
6564611,"Milan, Lombardy, Italy",VIGENTINA,4,$90.00,492,4.8
6567965,,GIAMBELLINO,2,,11,4.73
6579784,,BUENOS AIRES - VENEZIA,2,$50.00,16,4.75
6581423,"Milan, Lombardy, Italy",LODI - CORVETTO,1,$38.00,582,4.81
6584201,"Milan, Lombardy, Italy",LODI - CORVETTO,2,$67.00,143,4.78
6590108,"Milan, Lombardy, Italy",VILLAPIZZONE,4,$59.00,27,4.48
6594715,"Milan, Lombardy, Italy",TICINESE,1,$42.00,255,4.43
6595722,"Milan, Lombardy, Italy",GALLARATESE,3,$144.00,7,4.86
6600340,,TICINESE,4,$279.00,319,4.83
6621234,"Milan, Lombardy, Italy",STADERA,2,$33.00,84,4.74
6632351,"Milan, Lombardy, Italy",GUASTALLA,2,$49.00,85,4.73
6639139,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,2,$59.00,25,4.52
6640675,"Milan, Lombardy, Italy",GALLARATESE,2,$54.00,28,4.86
6646889,"Milan, Lombardy, Italy",SARPI,2,$75.00,3,5.0
6653401,"Milan, Lombardy, Italy",PAGANO,2,$61.00,66,4.77
6654907,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,4,$224.00,265,4.97
6655620,"Milan, Lombardy, Italy",LODI - CORVETTO,2,$36.00,201,4.56
6669525,"Milan, Lombardy, Italy",PADOVA,2,$70.00,2,5.0
6676119,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,2,$70.00,294,4.8
6696045,"Milan, Lombardy, Italy",PORTA ROMANA,2,$91.00,17,4.65
6700918,,PARCO LAMBRO - CIMIANO,4,$72.00,16,4.94
6702727,"Milan, MI, Italy",MACIACHINI - MAGGIOLINA,2,$67.00,168,4.74
6708993,"Milan, Lombardy, Italy",SARPI,1,$95.00,60,4.9
6713199,"Milan, Lombardy, Italy",NAVIGLI,15,$455.00,97,4.88
6718847,,VILLAPIZZONE,1,$71.00,11,4.64
6719362,"Milan, Lombardy, Italy",GRECO,3,$64.00,111,4.96
6720727,"Milan, Lombardy, Italy",TICINESE,1,$68.00,36,4.61
6728070,,MAGENTA - S. VITTORE,2,$86.00,56,4.27
6733792,"Milan, Lombardy, Italy",LORETO,2,,34,4.68
6756882,"Milan, Lombardy, Italy",DERGANO,2,$48.00,47,4.89
6774871,"Milan, Lombardia, Italy",TICINESE,3,$156.00,88,4.93
6782196,"Milan, Lombardy, Italy",LORETO,2,$119.00,9,5.0
6789622,,NAVIGLI,2,$58.00,0,
6796044,,GUASTALLA,4,$72.00,8,4.5
6797400,"Milan, Lombardy, Italy",STADERA,2,$47.00,90,4.98
6803865,"Milan, Lombardy, Italy",TICINESE,3,$97.00,61,4.8
6815589,"Milan, Lombardy, Italy",SARPI,1,$97.00,29,4.55
6818619,,TIBALDI,2,$128.00,0,
6824441,"Milan, Lombardia, Italy",WASHINGTON,4,$98.00,17,4.53
6829864,"Milan, Lombardy, Italy",ISOLA,2,$162.00,489,4.9
6847098,"Milan, Lombardy, Italy",CENTRALE,2,$106.00,239,4.84
6860495,"Milan, Lombardy, Italy",MACIACHINI - MAGGIOLINA,7,$119.00,210,4.66
6862791,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,3,$80.00,132,4.95
6899090,"Milan, Lombardy, Italy",RONCHETTO SUL NAVIGLIO,8,$177.00,43,4.67
6900043,"Milan, Lombardy, Italy",NAVIGLI,2,$640.00,1,5.0
6905817,"Milan, Lombardy, Italy",PADOVA,2,$35.00,86,4.69
6945762,"Milan, MI, Italy",CENTRALE,2,$137.00,426,4.89
6953452,"Milan, Lombardy, Italy",CITTA' STUDI,5,$90.00,15,4.93
6960560,"Milan, Lombardy, Italy",CITTA' STUDI,2,,12,4.42
6963644,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,2,$130.00,15,4.8
6964880,,BRERA,2,$300.00,2,5.0
6980585,"Milan, Lombardy, Italy",XXII MARZO,2,$129.00,9,4.89
6986548,"Milan, Lombardy, Italy",PADOVA,4,$85.00,199,4.8
7001572,"Milan, Lombardy, Italy",DUOMO,4,$146.00,50,4.16
7013425,"Milan, Lombardy, Italy",PORTA ROMANA,2,$109.00,534,4.96
7018506,"Milan, Lombardy, Italy",NAVIGLI,3,$51.00,0,
7019324,"Milan, Lombardy, Italy",BRERA,4,$151.00,133,4.92
7032089,"Milan, Lombardy, Italy",PARCO LAMBRO - CIMIANO,2,$70.00,10,4.9
7033955,"Milan, Lombardy, Italy",QT 8,4,$120.00,72,4.99
7041777,"Milan, Lombardy, Italy",DERGANO,2,$76.00,25,4.76
7057863,"Milan, Lombardy, Italy",CITTA' STUDI,1,,5,5.0
7069208,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,3,$72.00,117,4.74
7082213,"Milan, Lombardy, Italy",GUASTALLA,6,$255.00,13,4.92
7090690,,BANDE NERE,2,$80.00,45,4.96
7098705,"Milan, Lombardy, Italy",MAGGIORE - MUSOCCO,4,$108.00,32,4.88
7103171,"Milan, Lombardy, Italy",BRERA,15,,68,4.84
7105140,"Milan, MI, Italy",GUASTALLA,4,$253.00,117,4.94
7107124,,MACIACHINI - MAGGIOLINA,2,$77.00,30,4.57
7120395,"Milan, MI, Italy",XXII MARZO,2,$166.00,4,5.0
7131459,,GIAMBELLINO,2,$72.00,117,4.44
7138175,"Milan, Lombardy, Italy",NAVIGLI,2,$116.00,250,4.78
7155128,"Milan, Lombardy, Italy",BANDE NERE,2,$58.00,38,4.68
7161642,,PADOVA,3,$65.00,19,4.74
7162341,"Milan, Lombardy, Italy",NAVIGLI,3,$87.00,86,4.48
7162414,"Milan, Lombardy, Italy",NAVIGLI,3,$87.00,82,4.6
7192370,,ADRIANO,2,$34.00,81,4.73
7196117,"Milan, Lombardy, Italy",LORETO,2,$117.00,14,4.93
7215126,"Milan, Lombardy, Italy",QT 8,10,$180.00,197,4.82
7241700,"Milan, Lombardy, Italy",SARPI,4,$136.00,410,4.88
7242055,"Milan, Lombardy, Italy",LODI - CORVETTO,2,$96.00,39,4.82
7254306,"Milan, Lombardy, Italy",TORTONA,3,$85.00,133,4.83
7268576,"Milan, Lombardy, Italy",RONCHETTO SUL NAVIGLIO,14,$370.00,66,4.8
7274792,"Milan, Lombardy, Italy",DUOMO,6,$478.00,269,4.73
7285563,,LORETO,3,$75.00,3,5.0
7285720,"Milan, Lombardy, Italy",GIAMBELLINO,2,$516.00,5,4.8
7295323,"Milan, Lombardy, Italy",AFFORI,3,$63.00,357,4.76
7301807,"Milan, Lombardy, Italy",QT 8,3,$155.00,25,4.68
7302165,"Milan, Lombardy, Italy",ISOLA,6,$79.00,767,4.74
7319855,"Milan, MI, Italy",GARIBALDI REPUBBLICA,3,$138.00,173,4.82
7320834,"Milan, Lombardy, Italy",ISOLA,2,$118.00,30,4.87
7339015,"Milan, Lombardy, Italy",CENTRALE,4,$72.00,19,5.0
7352825,"Milan, Lombardy, Italy",NAVIGLI,3,$131.00,29,4.93
7372712,"Milan, Lombardy, Italy",TIBALDI,2,$59.00,91,4.77
7377596,"Milan, Lombardy, Italy",ISOLA,3,,17,4.82
7401504,"Milan, Lombardy, Italy",CORSICA,1,$43.00,323,4.87
7418083,,CITTA' STUDI,1,$79.00,11,4.55
7435377,"Milan, Lombardy, Italy",STADERA,4,,3,4.67
7454323,"Milan, Lombardy, Italy",UMBRIA - MOLISE,2,$64.00,55,4.67
7480868,"Milan, Lombardy, Italy",SARPI,1,$72.00,21,4.9
7509676,"Milan, Lombardy, Italy",CITTA' STUDI,1,$22.00,27,4.63
7539411,"Milan, Lombardy, Italy",BUENOS AIRES - VENEZIA,4,$106.00,153,4.82
7555075,"Milan, Lombardy, Italy",MAGENTA - S. VITTORE,6,$157.00,269,4.87
7578203,"Milan, Lombardy, Italy",LORETO,2,$81.00,323,4.65
7631096,"Milan, Lombardy, Italy",DE ANGELI - MONTE ROSA,3,$135.00,7,5.0
7649494,,BRERA,3,$138.00,448,4.81
7663949,"Milan, Lombardy, Italy",CENTRALE,1,$36.00,31,4.84
7700713,"Milan, Lombardy, Italy",SARPI,2,$68.00,720,4.61
7732730,,PAGANO,5,$108.00,9,4.67
7756393,"Milan, Lombardy, Italy",BRERA,4,$294.00,6,4.67
