id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
3237934,"Naples, Campania, Italy",Pendino,2,$69.00,115,4.84
3249402,"Naples, Campania, Italy",San Lorenzo,2,$53.00,396,4.65
3263872,"Naples, Campania, Italy",San Lorenzo,2,$58.00,726,4.63
3280550,"Naples, Campania, Italy",San Lorenzo,3,$54.00,799,4.64
3284824,"Naples, Campania, Italy",San Ferdinando,3,$120.00,33,4.52
3304294,"Naples, Campania, Italy",San Ferdinando,4,$76.00,94,4.78
3322035,"Naples, Campania, Italy",Vicaria,11,$168.00,332,4.68
3373966,"Naples, Campania, Italy",Pendino,4,$300.00,22,4.59
3462616,"Naples, Campania, Italy",Montecalvario,2,$47.00,260,4.57
3472620,"Naples, Campania, Italy",Montecalvario,3,,85,4.53
3473541,"Naples, Campania, Italy",Pendino,4,$123.00,178,4.43
3477482,"Naples, Campania, Italy",Vomero,5,$112.00,32,4.53
3495424,"Naples, NA, Italy",Chiaia,2,$95.00,126,4.94
3511128,"Naples, Campania, Italy",Pendino,6,$90.00,214,4.9
3514288,"Napoli, Campania, Italy",Montecalvario,6,$47.00,112,4.75
3566007,,San Lorenzo,6,,48,4.94
3579717,"Naples, Campania, Italy",San Lorenzo,2,$75.00,147,4.77
3582699,"Naples, Campania, Italy",San Lorenzo,4,$123.00,345,4.84
3583342,"Naples, Campania, Italy",San Lorenzo,2,$80.00,2,3.0
3593556,"Naples, Campania, Italy",Vomero,2,$63.00,5,5.0
3658272,"Naples, Campania, Italy",San Lorenzo,4,$198.00,184,4.92
3728211,"Naples, Campania, Italy",Stella,2,$71.00,12,4.75
3785287,"Naples, Campania, Italy",San Giuseppe,3,$34.00,103,4.66
3786704,"Naples, Campania, Italy",Porto,5,$82.00,176,4.57
3809029,,San Ferdinando,2,$56.00,73,4.64
3838112,"Naples, Campania, Italy",San Giuseppe,3,$236.00,40,4.93
3857968,"Naples, Campania, Italy",San Giuseppe,2,$51.00,157,4.66
3929901,"Naples, Napoli. Italia., Italy",San Lorenzo,4,$105.00,394,4.64
3942031,"Naples, Campania, Italy",Montecalvario,4,$900.00,89,4.37
3955048,"Naples, Campania, Italy",Posillipo,3,$84.00,37,4.54
4029780,"Naples, Campania, Italy",Fuorigrotta,12,$266.00,77,4.69
4050276,"Naples, Campania, Italy",San Ferdinando,6,$126.00,203,4.72
4055343,"Naples, Campania, Italy",San Giuseppe,5,$87.00,358,4.67
4057052,"Naples, Campania, Italy",Avvocata,2,"$4,500.00",70,4.96
4095672,,Fuorigrotta,6,$60.00,39,4.85
4111463,"Naples, Campania, Italy",San Giuseppe,2,$51.00,206,4.66
4163519,"Naples, Campania, Italy",San Lorenzo,4,$105.00,335,4.78
4166946,"Naples, Campania, Italy",San Giuseppe,3,$61.00,411,4.8
4184151,"Naples, Campania, Italy",San Ferdinando,5,$251.00,180,4.87
4192030,"Naples, Campania, Italy",Posillipo,4,$86.00,29,4.9
4193996,"Naples, Campania, Italy",Pendino,2,$78.00,23,4.52
4209825,"Naples, Campania, Italy",San Ferdinando,6,$174.00,231,4.84
4213313,"Naples, Campania, Italy",San Lorenzo,2,$59.00,22,4.41
4216008,"Naples, Campania, Italy",San Giuseppe,8,$120.00,188,4.8
4219661,,San Ferdinando,3,$142.00,2,5.0
4219669,,San Ferdinando,2,$130.00,1,5.0
4219824,,San Ferdinando,2,$105.00,1,5.0
4224183,"Naples, Campania, Italy",San Lorenzo,2,$75.00,22,4.59
4262320,"Naples, Campania, Italy",Montecalvario,4,$118.00,165,4.9
4266464,,Vomero,2,$135.00,150,4.98
4276302,"Naples, Campania, Italy",San Lorenzo,5,$59.00,180,4.51
4321795,"Naples, Campania, Italy",Vomero,4,$61.00,134,4.76
4340381,,Vomero,2,$111.00,84,4.94
4347950,,San Giuseppe,4,$117.00,258,4.94
4352558,"Naples, Campania, Italy",Porto,2,$68.00,113,4.58
4375998,,Chiaia,4,$89.00,221,4.79
4430016,"Naples, Campania, Italy",Vomero,2,$68.00,30,4.73
4436092,"Naples, Campania, Italy",Montecalvario,2,$54.00,240,4.81
4449575,"Naples, Campania, Italy",Stella,4,$150.00,120,4.84
4507455,"Naples, Campania, Italy",Avvocata,5,$86.00,117,4.63
4529334,"Naples, Campania, Italy",Vomero,2,$110.00,276,4.97
4529960,,Porto,3,,2,5.0
4531094,,Porto,5,$22.00,34,4.62
4571033,"Naples, Campania, Italy",San Lorenzo,4,$456.00,20,4.45
4573116,"Naples, Campania, Italy",Arenella,4,$99.00,34,4.73
4612168,"Naples, Campania, Italy",Porto,2,$76.00,637,4.84
4628784,"Naples, Campania, Italy",Pendino,6,$608.00,1,5.0
4647232,"Naples, Campania, Italy",San Lorenzo,5,$90.00,118,4.62
4674195,"Naples, Campania, Italy",Avvocata,2,$39.00,327,4.56
4677655,"Naples, Campania, Italy",Chiaia,3,$75.00,404,4.73
4808270,"Naples, Campania, Italy",Chiaia,2,$132.00,264,4.9
4826470,,Arenella,2,$33.00,6,4.67
4838541,"Naples, Campania, Italy",San Ferdinando,4,$81.00,4,5.0
4843767,"Naples, Campania, Italy",San Ferdinando,2,$58.00,14,4.79
4864040,,San Ferdinando,4,$125.00,123,4.87
4886910,"Naples, Campania, Italy",San Ferdinando,3,$380.00,6,4.17
4911284,"Naples, Campania, Italy",San Lorenzo,2,$56.00,151,4.74
5097903,"Naples, Campania, Italy",Avvocata,5,$205.00,2,5.0
5098035,,San Ferdinando,6,$168.00,29,4.97
5111575,"Naples, Campania, Italy",Pendino,2,$29.00,120,4.63
5161290,,Pendino,5,$80.00,73,4.58
5167919,,Avvocata,3,$183.00,1,4.0
5168028,,Avvocata,2,$209.00,1,4.0
5189228,"Naples, Campania, Italy",San Lorenzo,5,$76.00,362,4.79
5351243,"Naples, Campania, Italy",San Lorenzo,13,$204.00,218,4.69
5403607,"Naples, Campania, Italy",San Lorenzo,3,$58.00,635,4.61
5461219,"Naples, Campania, Italy",San Carlo all'Arena,2,$79.00,3,5.0
5485324,"Naples, Campania, Italy",Montecalvario,4,$90.00,116,4.64
5486053,"Napoli, NA, Italy",Vicaria,2,$78.00,6,4.33
5506924,"Naples, Campania, Italy",Pendino,2,$22.00,78,4.72
5514011,,San Ferdinando,2,$57.00,222,4.78
5541434,"Naples, Campania, Italy",Vomero,10,$115.00,186,4.94
5577750,"Naples, Campania, Italy",Pendino,2,$76.00,6,3.83
5645714,"Naples, Campania, Italy",Porto,3,,17,4.29
5675971,"Naples, Campania, Italy",San Giuseppe,4,$146.00,40,4.7
5713444,"Naples, Campania, Italy",Vomero,7,$150.00,98,4.79
5715792,"Naples, Campania, Italy",Pendino,1,$25.00,352,4.64
5719351,"Naples, Campania, Italy",Chiaia,3,,1,5.0
5782694,"Naples, Campania, Italy",San Ferdinando,8,$180.00,323,4.89
5794035,"Naples, Campania, Italy",San Ferdinando,5,$177.00,49,4.67
5879800,"Naples, Campania, Italy",San Lorenzo,4,$156.00,103,4.7
5912885,"Naples, Campania, Italy",San Ferdinando,3,$133.00,3,4.67
5913794,"Naples, Campania, Italy",San Ferdinando,4,$128.00,0,
5931507,"Naples, Campania, Italy",San Giuseppe,3,,230,4.9
5943578,"Naples, Campania, Italy",Posillipo,4,$68.00,41,4.76
5995765,"Naples, Campania, Italy",San Ferdinando,2,$120.00,2,5.0
5996045,"Naples, Campania, Italy",San Ferdinando,3,$133.00,8,4.63
5996292,"Naples, Campania, Italy",Chiaia,4,$177.00,4,4.25
6016500,"Naples, Campania, Italy",San Ferdinando,5,$95.00,282,4.82
6083176,"Naples, Campania, Italy",San Ferdinando,8,$309.00,10,4.1
6110163,"Naples, Campania, Italy",San Carlo all'Arena,2,$37.00,494,4.88
6113208,"Naples, Campania, Italy",San Carlo all'Arena,1,$43.00,22,4.5
6137587,"Naples, Campania, Italy",Pendino,6,$175.00,201,4.89
6174079,"Naples, Campania, Italy",Pendino,4,$128.00,60,4.77
6190140,"Naples, Campania, Italy",Chiaia,4,$90.00,47,4.72
6213788,,Vomero,2,$61.00,3,5.0
6240648,"Naples, Campania, Italy",Stella,4,$116.00,342,4.79
6243875,"Napoli, Campania, Italy",Porto,6,$198.00,187,4.65
6243905,"Naples, Campania, Italy",Porto,9,$230.00,295,4.79
6271376,"Naples, Campania, Italy",San Ferdinando,8,$413.00,116,4.91
6281111,,Posillipo,6,$250.00,13,4.85
6289904,"Naples, Campania, Italy",San Carlo all'Arena,2,$49.00,84,4.83
6294042,"Naples, Campania, Italy",San Lorenzo,4,$72.00,69,4.81
6351479,"Naples, Campania, Italy",Porto,2,$77.00,307,4.8
6389681,"Naples, Campania, Italy",San Lorenzo,2,$56.00,537,4.71
6435754,"Napoli, Campania, Italy",San Ferdinando,6,$153.00,59,4.78
6470159,"Naples, Campania, Italy",San Lorenzo,5,$160.00,215,4.49
6483380,"Naples, Campania, Italy",San Giuseppe,4,$126.00,8,4.13
6504242,"Naples, Campania, Italy",Montecalvario,4,$81.00,275,4.9
6525311,"Naples, Campania, Italy",Pendino,11,$276.00,119,4.76
6546648,"Naples, Campania, Italy",Porto,2,$76.00,331,4.81
6564419,"Naples, na, Italy",Montecalvario,4,$177.00,132,4.65
6569814,"Naples, Campania, Italy",Posillipo,4,$490.00,1,5.0
6610502,"Naples, Campania, Italy",San Lorenzo,4,$456.00,7,4.0
6623302,"Napoli, Città Metropolitana di Napoli, Italy",Vomero,2,$75.00,150,4.61
6660927,"Naples, Campania, Italy",San Lorenzo,4,$46.00,202,4.66
6665401,"Naples, Campania, Italy",San Giuseppe,2,$58.00,317,4.77
6739431,"Naples, Campania, Italy",San Ferdinando,6,$154.00,256,4.89
6758969,"Naples, Campania, Italy",Pendino,4,,329,4.75
6796105,"Naples, Campania, Italy",San Ferdinando,6,$50.00,80,4.13
6827519,"Naples, Campania, Italy",San Lorenzo,2,$78.00,549,4.96
6862588,"Naples, Campania, Italy",Montecalvario,7,,43,4.72
6880121,"Naples, Campania, Italy",Pendino,7,$90.00,142,4.45
6884919,"Naples, Campania, Italy",San Lorenzo,3,$84.00,65,4.78
6894326,"Naples, Campania, Italy",San Ferdinando,6,$161.00,362,4.89
6912671,,San Lorenzo,2,$74.00,426,4.64
6924656,"Naples, Campania, Italy",Chiaia,4,$92.00,341,4.76
