id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
24985666,,XI Arvalia/Portuense,4,$302.00,0,
24990311,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$117.00,150,4.93
24548854,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$61.00,21,4.71
24555072,,I Centro Storico,4,$229.00,13,4.46
24555584,"Rome, Lazio, Italy",I Centro Storico,4,$75.00,132,4.75
24574308,"Rome, Lazio, Italy",XII Monte Verde,1,$66.00,20,4.95
24574969,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,4,$116.00,30,4.97
24585362,"Rome, Lazio, Italy",XII Monte Verde,2,$125.00,11,5.0
24588226,"Rome, Lazio, Italy",I Centro Storico,4,$162.00,122,4.88
24592629,"Rome, Lazio, Italy",I Centro Storico,3,$219.00,115,4.93
25006991,"Rome, Lazio, Italy",I Centro Storico,2,$88.00,265,4.69
25008922,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,3,$97.00,114,4.86
25018013,"Rome, Lazio, Italy",II Parioli/Nomentano,4,$113.00,249,4.87
25024559,"Rome, Lazio, Italy",VIII Appia Antica,4,$77.00,71,4.68
25025494,"Rome, Lazio, Italy",II Parioli/Nomentano,6,$250.00,326,4.96
25045146,"Rome, Lazio, Italy",I Centro Storico,3,$101.00,37,4.65
25045215,"Rome, Lazio, Italy",I Centro Storico,6,$307.00,430,4.96
25045662,"Rome, Lazio, Italy",V Prenestino/Centocelle,3,$77.00,98,4.95
25052341,"Rome, Lazio, Italy",I Centro Storico,2,$91.00,384,4.96
24599182,,I Centro Storico,4,$156.00,85,4.72
24603733,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$105.00,188,4.8
24623919,,XV Cassia/Flaminia,2,$287.00,0,
24624644,"Rome, Lazio, Italy",I Centro Storico,5,,1,5.0
24629355,,XII Monte Verde,5,$125.00,12,5.0
24639768,"Rome, Lazio, Italy",XII Monte Verde,4,$91.00,19,5.0
24640678,"Rome, Lazio, Italy",I Centro Storico,3,$201.00,27,4.89
25053574,"Rome, Lazio, Italy",I Centro Storico,4,$167.00,111,4.95
25064142,,IV Tiburtina,2,$93.00,88,4.47
25067235,"Rome, Lazio, Italy",I Centro Storico,3,$273.00,40,4.93
25071445,"Rome, Lazio, Italy",I Centro Storico,3,$95.00,180,4.69
25071649,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,,7,4.86
25074944,"Rome, Lazio, Italy",I Centro Storico,3,$182.00,175,4.93
25079360,"Rome, Lazio, Italy",I Centro Storico,4,$187.00,98,4.98
25080639,"Rome, Lazio, Italy",V Prenestino/Centocelle,5,$72.00,85,4.75
25089543,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$126.00,0,
24645034,"Rome, Lazio, Italy",XII Monte Verde,2,$60.00,193,4.89
24646018,,X Ostia/Acilia,2,$133.00,12,4.75
24647648,"Rome, Lazio, Italy",I Centro Storico,4,$187.00,245,4.71
24650396,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,6,$90.00,78,4.75
24663173,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$81.00,141,4.89
24664035,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,6,$105.00,44,4.82
25093202,"Rome, Lazio, Italy",XIII Aurelia,4,$138.00,53,4.75
25098931,,VII San Giovanni/Cinecittà,2,,10,4.9
25099684,,X Ostia/Acilia,4,,2,5.0
25104587,"Rome, Lazio, Italy",I Centro Storico,2,$145.00,258,4.93
25117316,"Rome, Lazio, Italy",XIII Aurelia,4,$182.00,50,5.0
25121422,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,$59.00,126,4.63
25123433,,I Centro Storico,2,$250.00,0,
25123587,"Rome, Lazio, Italy",XIII Aurelia,5,,0,
25128912,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$67.00,7,4.14
24665092,"Rome, Lazio, Italy",I Centro Storico,4,$167.00,55,4.85
24665420,,VIII Appia Antica,2,,0,
24667200,"Rome, Lazio, Italy",I Centro Storico,6,$84.00,96,4.65
24667900,"Rome, Lazio, Italy",I Centro Storico,4,$177.00,465,4.9
24669568,"Rome, Lazio, Italy",I Centro Storico,4,$109.00,421,4.8
24672783,"Rome, Lazio, Italy",I Centro Storico,9,$415.00,284,4.99
24675604,"Rome, Lazio, Italy",VI Roma delle Torri,4,$60.00,88,4.78
25134777,"Rome, Lazio, Italy",XIII Aurelia,5,$154.00,38,4.13
25148442,"Rome, Lazio, Italy",I Centro Storico,2,$135.00,530,4.95
25154610,"Rome, Lazio, Italy",II Parioli/Nomentano,6,$196.00,215,4.74
25155508,"Rome, Lazio, Italy",XIII Aurelia,4,,16,4.94
25156218,"Rome, Lazio, Italy",I Centro Storico,5,$190.00,228,4.98
25157516,"Rome, Lazio, Italy",I Centro Storico,6,$869.00,135,4.44
25160625,"Rome, Lazio, Italy",I Centro Storico,3,$106.00,220,4.96
25170338,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,3,$97.00,2,5.0
24686167,"Rome, Lazio, Italy",VIII Appia Antica,4,$105.00,31,4.97
24692150,"Rome, Lazio, Italy",II Parioli/Nomentano,3,$71.00,150,4.62
24695464,,I Centro Storico,2,$90.00,375,4.91
24704593,"Rome, Lazio, Italy",XIV Monte Mario,3,$65.00,27,4.37
24724929,"Rome, Lazio, Italy",I Centro Storico,1,$117.00,185,4.9
24728935,"Rome, Lazio, Italy",II Parioli/Nomentano,7,$361.00,5,4.4
24744202,"La Massimina-Casal Lumbroso, Lazio, Italy",XII Monte Verde,2,$46.00,83,4.9
25173200,,I Centro Storico,5,$152.00,95,4.54
25173277,"Rome, Lazio, Italy",I Centro Storico,4,$148.00,99,4.81
25175372,"Rome, Lazio, Italy",I Centro Storico,6,$199.00,343,4.91
25177222,"Rome, Lazio, Italy",I Centro Storico,3,$142.00,368,4.89
25179983,"Rome, Lazio, Italy",I Centro Storico,2,$87.00,230,4.87
25195397,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,2,$60.00,23,4.57
25196380,"Rome, Lazio, Italy",IX Eur,2,$69.00,0,
25198903,"Monte Migliore-la Selvotta, Lazio, Italy",IX Eur,4,$68.00,5,4.8
25201194,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,4,$71.00,105,4.86
24744664,,X Ostia/Acilia,2,$147.00,1,5.0
24745973,,X Ostia/Acilia,2,$144.00,1,5.0
24746170,,X Ostia/Acilia,2,$138.00,0,
24748923,"Rome, Lazio, Italy",I Centro Storico,7,$453.00,151,4.83
24749007,,I Centro Storico,4,$200.00,134,4.68
24752585,,I Centro Storico,4,$252.00,248,4.9
25792160,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,5,$90.00,33,4.27
25202421,"Rome, Lazio, Italy",IV Tiburtina,1,$44.00,13,5.0
25209454,,I Centro Storico,4,,3,4.67
25228949,"Rome, Lazio, Italy",XII Monte Verde,2,$54.00,86,4.76
25243102,,I Centro Storico,4,$146.00,267,4.69
25243893,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,8,$126.00,4,4.0
25257486,,I Centro Storico,2,,0,
25273660,,I Centro Storico,4,$65.00,0,
25277698,"La Massimina-Casal Lumbroso, Lazio, Italy",XII Monte Verde,3,,91,4.79
25282045,"Rome, Lazio, Italy",I Centro Storico,2,$123.00,540,4.83
25792224,"Rome, Italy",I Centro Storico,2,$144.00,332,4.95
25794644,,I Centro Storico,2,,0,
25797467,"Rome, Lazio, Italy",I Centro Storico,3,$102.00,45,4.73
25806811,"Rome, Lazio, Italy",VIII Appia Antica,6,,30,4.77
25824433,,I Centro Storico,2,$245.00,91,4.92
25825959,,VII San Giovanni/Cinecittà,2,$212.00,5,5.0
25830977,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$77.00,283,4.76
25831019,"Rome, Lazio, Italy",I Centro Storico,2,$168.00,180,4.34
25831423,"Rome, Lazio, Italy",XIII Aurelia,6,$192.00,58,4.83
25838827,"Rome, Lazio, Italy",XIII Aurelia,4,$119.00,50,4.74
25852156,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,6,$153.00,85,4.87
25853159,,I Centro Storico,2,$270.00,130,4.65
25858341,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,,15,4.93
25860349,"Rome, Lazio, Italy",I Centro Storico,2,$246.00,146,4.86
25282360,"Rome, Lazio, Italy",XIII Aurelia,5,$95.00,109,4.84
25282834,"Rome, Lazio, Italy",XII Monte Verde,4,$166.00,37,4.89
25286113,"Rome, Lazio, Italy",I Centro Storico,4,$144.00,275,4.7
25289513,,IX Eur,2,,7,5.0
25302602,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,$65.00,11,5.0
25304798,"Rome, Lazio, Italy",I Centro Storico,2,$114.00,279,4.9
25308754,"Rome, Lazio, Italy",I Centro Storico,2,$143.00,225,4.91
25310844,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$114.00,17,4.65
25863579,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,5,,22,4.91
25866067,"Rome, Lazio, Italy",III Monte Sacro,4,$84.00,50,4.98
25877925,"Rome, Lazio, Italy",V Prenestino/Centocelle,4,$110.00,286,4.78
25879533,"Rome, Lazio, Italy",I Centro Storico,4,$119.00,39,4.87
25887796,"Rome, Lazio, Italy",I Centro Storico,6,,136,4.81
25898408,,X Ostia/Acilia,3,$80.00,34,4.85
25902162,"Rome, Lazio, Italy",I Centro Storico,7,$178.00,323,4.84
25926472,,I Centro Storico,4,$116.00,50,4.64
25930243,"Rome, Lazio, Italy",I Centro Storico,4,$134.00,117,4.62
25311022,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$140.00,1,5.0
25315401,"Rome, Lazio, Italy",I Centro Storico,6,$143.00,85,4.75
25319712,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,$77.00,178,4.79
25323373,,I Centro Storico,2,,1,3.0
25331400,"Rome, Lazio, Italy",I Centro Storico,5,,55,4.8
25335323,"Rome, Lazio, Italy",I Centro Storico,2,$119.00,103,4.84
25338157,,I Centro Storico,2,$290.00,1,5.0
25338893,,I Centro Storico,2,$400.00,0,
25339932,"Rome, Lazio, Italy",I Centro Storico,6,$492.00,196,4.9
25934118,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,6,$157.00,96,4.78
25937205,"Rome, Lazio, Italy",X Ostia/Acilia,9,$579.00,49,4.76
25942866,"Rome, Lazio, Italy",XV Cassia/Flaminia,1,$55.00,16,4.88
25943183,"Rome, Lazio, Italy",I Centro Storico,6,$264.00,63,4.83
25957337,,I Centro Storico,4,$340.00,311,4.94
25343938,,XI Arvalia/Portuense,2,$59.00,202,4.96
25347604,"Rome, Lazio, Italy",XIII Aurelia,4,$183.00,196,4.88
25357200,"Rome, Lazio, Italy",I Centro Storico,4,,20,4.8
25358756,,I Centro Storico,2,$130.00,202,4.95
25364492,,I Centro Storico,1,$43.00,409,4.89
25394238,"Rome, Lazio, Italy",I Centro Storico,7,$153.00,115,4.95
25397489,"Rome, Lazio, Italy",XIII Aurelia,5,$110.00,246,4.93
25417095,,XII Monte Verde,5,$107.00,112,4.81
25957461,,XIII Aurelia,4,$91.00,349,4.81
25965185,"Rome, Lazio, Italy",I Centro Storico,4,$247.00,609,4.93
25965861,"Rome, Italy",I Centro Storico,4,$215.00,202,4.88
25966558,,II Parioli/Nomentano,4,$98.00,36,4.81
25969564,,I Centro Storico,2,$208.00,1,4.0
25997439,,I Centro Storico,2,$234.00,1,5.0
25999731,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$75.00,111,4.89
26002069,,I Centro Storico,2,$287.00,24,4.75
26002164,"Rome, Lazio, Italy",II Parioli/Nomentano,3,$83.00,115,4.95
26002390,,I Centro Storico,3,$292.00,3,3.0
26003608,"Rome, Lazio, Italy",II Parioli/Nomentano,5,$275.00,16,5.0
26016939,"Rome, Lazio, Italy",I Centro Storico,5,$230.00,332,4.7
26021982,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$113.00,38,4.74
25422059,,VIII Appia Antica,5,$90.00,260,4.79
25434936,"Rome, Lazio, Italy",I Centro Storico,4,$191.00,354,4.87
25438937,"Rome, Lazio, Italy",I Centro Storico,6,$120.00,161,4.81
25441515,"Rome, Lazio, Italy",I Centro Storico,4,,53,4.92
25442532,,I Centro Storico,4,$353.00,126,4.95
25444169,"Rome, Lazio, Italy",I Centro Storico,7,$285.00,154,4.87
25445245,"Rome, Lazio, Italy",I Centro Storico,2,,63,4.9
25450035,,I Centro Storico,8,,21,4.86
26022870,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,,41,4.71
26023189,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,3,$114.00,11,4.45
26023438,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,3,,26,4.5
26025601,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$100.00,71,4.96
26032049,"Rome, Lazio, Italy",I Centro Storico,4,$239.00,215,4.49
26032358,"Rome, Lazio, Italy",I Centro Storico,3,$169.00,56,4.52
26037397,"Rome, Lazio, Italy",I Centro Storico,3,$140.00,52,4.62
26053791,"Rome, Lazio, Italy",I Centro Storico,2,$147.00,221,4.47
26053994,"Rome, Lazio, Italy",I Centro Storico,6,$169.00,173,4.39
26054257,"Rome, Lazio, Italy",I Centro Storico,2,$62.00,67,4.58
26054653,"Rome, Lazio, Italy",I Centro Storico,2,$156.00,309,4.6
26055515,"Rome, Lazio, Italy",I Centro Storico,7,$234.00,54,4.31
26056743,"Rome, Lazio, Italy",II Parioli/Nomentano,6,$215.00,92,4.95
25465815,"Rome, Lazio, Italy",I Centro Storico,2,$99.00,23,4.83
25466269,"Rome, Lazio, Italy",I Centro Storico,6,,126,4.76
25466511,"Rome, Lazio, Italy",I Centro Storico,4,,20,4.9
25467832,"Rome, Lazio, Italy",I Centro Storico,4,$111.00,281,4.9
25468332,,I Centro Storico,2,$170.00,107,4.93
25471018,,I Centro Storico,3,$224.00,43,4.95
25471607,,I Centro Storico,2,$230.00,81,4.89
25471699,"Rome, Lazio, Italy",I Centro Storico,6,,28,4.79
25471835,"Rome, Lazio, Italy",XIII Aurelia,2,$62.00,82,4.41
26058876,"Rome, Lazio, Italy",I Centro Storico,4,$189.00,113,4.78
26058959,"Rome, Lazio, Italy",II Parioli/Nomentano,4,$97.00,105,4.75
26069841,"Rome, Lazio, Italy",VI Roma delle Torri,6,$81.00,22,4.95
26070506,,I Centro Storico,1,$203.00,1,5.0
26070648,"Rome, Lazio, Italy",I Centro Storico,2,$255.00,2,5.0
26073517,"Rome, Lazio, Italy",I Centro Storico,6,$160.00,63,4.76
26074951,"Rome, Lazio, Italy",I Centro Storico,2,$77.00,347,4.76
26099336,"Rome, Lazio, Italy",I Centro Storico,4,$110.00,35,4.49
26119281,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$66.00,166,4.88
26130671,"Rome, Lazio, Italy",I Centro Storico,4,$120.00,68,4.97
26131631,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,7,$89.00,158,4.67
26131769,,IV Tiburtina,2,,5,4.6
25498779,"Rome, Lazio, Italy",I Centro Storico,6,$161.00,32,4.06
25502411,"Rome, Lazio, Italy",I Centro Storico,2,$147.00,81,4.9
25507638,"Rome, Lazio, Italy",I Centro Storico,3,$190.00,189,4.95
25526572,"Rome, Lazio, Italy",V Prenestino/Centocelle,1,$43.00,56,4.86
25533537,"Rome, Lazio, Italy",I Centro Storico,8,$443.00,155,4.97
25534637,"Rome, Lazio, Italy",XIII Aurelia,2,$85.00,70,4.87
25537128,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,9,$426.00,17,4.53
26142222,,V Prenestino/Centocelle,3,,7,4.57
26145654,"Rome, Lazio, Italy",II Parioli/Nomentano,4,$142.00,39,4.85
26146601,"Rome, Italy",I Centro Storico,3,,161,4.71
26146615,"Rome, Lazio, Italy",I Centro Storico,4,$147.00,16,4.5
26149832,"Rome, Lazio, Italy",I Centro Storico,2,$103.00,48,4.75
26151625,"Rome, Lazio, Italy",I Centro Storico,6,,3,4.67
26152534,"Rome, Lazio, Italy",I Centro Storico,2,$162.00,75,4.57
26152787,"Rome, Italy",I Centro Storico,5,$109.00,284,4.7
26152848,"Rome, Lazio, Italy",I Centro Storico,5,,72,4.86
26153046,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,,2,5.0
26153418,"Rome, Lazio, Italy",I Centro Storico,3,$99.00,29,4.55
26155683,"Rome, Lazio, Italy",I Centro Storico,4,$215.00,267,4.96
25566938,"Rome, Lazio, Italy",I Centro Storico,8,$315.00,229,4.76
25567471,"Rome, Lazio, Italy",XIV Monte Mario,5,$126.00,277,4.63
25568660,"Rome, Lazio, Italy",XIII Aurelia,14,$341.00,93,4.95
25571080,"Rome, Lazio, Italy",I Centro Storico,2,$110.00,429,4.91
25572164,"Rome, Lazio, Italy",V Prenestino/Centocelle,5,$77.00,115,4.77
25576927,"Rome, Lazio, Italy",XII Monte Verde,2,$125.00,52,4.75
25577884,"Rome, Lazio, Italy",XII Monte Verde,1,$110.00,27,4.78
25603651,,I Centro Storico,2,,2,5.0
26172734,,V Prenestino/Centocelle,2,$71.00,1,5.0
26173555,,V Prenestino/Centocelle,2,,4,4.5
26175451,,V Prenestino/Centocelle,3,$91.00,5,4.8
26180626,"Rome, Lazio, Italy",I Centro Storico,6,$266.00,163,4.95
26190618,"Rome, Lazio, Italy",I Centro Storico,4,$295.00,353,4.92
26192563,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,3,$83.00,82,4.67
26195032,"Rome, Lazio, Italy",I Centro Storico,5,$110.00,384,4.88
26213991,,VII San Giovanni/Cinecittà,2,,0,
26214842,"Rome, Lazio, Italy",I Centro Storico,4,$420.00,167,4.95
26215446,,VII San Giovanni/Cinecittà,2,,0,
26216561,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,,200,4.86
26217443,"Rome, Lazio, Italy",V Prenestino/Centocelle,4,$76.00,6,5.0
26224315,"Rome, Lazio, Italy",XII Monte Verde,6,,19,4.47
26243393,"Rome, Lazio, Italy",I Centro Storico,2,$704.00,25,4.56
25613048,"Rome, Lazio, Italy",XIII Aurelia,2,$102.00,326,4.96
25621491,"Rome, Lazio, Italy",I Centro Storico,3,$106.00,25,4.36
25628393,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,$67.00,158,4.76
25648336,"Rome, Lazio, Italy",VIII Appia Antica,3,$82.00,69,4.54
25648425,"Rome, Lazio, Italy",I Centro Storico,2,$165.00,0,
25649571,"Rome, Lazio, Italy",V Prenestino/Centocelle,4,$72.00,112,4.78
25655320,"Rome, Lazio, Italy",XIII Aurelia,4,$102.00,130,4.72
25656836,,XIII Aurelia,12,,175,4.66
25657508,,I Centro Storico,2,$98.00,136,4.9
25663934,"Rome, Lazio, Italy",III Monte Sacro,2,$115.00,0,
26244041,"Rome, Lazio, Italy",I Centro Storico,3,$695.00,77,4.6
26247592,,XII Monte Verde,1,$63.00,0,
26248561,"Rome, Lazio, Italy",I Centro Storico,4,$191.00,190,4.81
26248617,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,7,$292.00,23,4.83
26252931,"Rome, Lazio, Italy",XIII Aurelia,2,$80.00,98,4.76
26253520,,II Parioli/Nomentano,1,,9,4.78
26254159,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,1,$62.00,134,4.97
26256702,"Rome, Lazio, Italy",I Centro Storico,2,$152.00,26,4.42
26257409,,I Centro Storico,2,$95.00,164,4.86
26263974,"Rome, Lazio, Italy",I Centro Storico,2,$124.00,142,4.87
26273721,"Rome, Lazio, Italy",I Centro Storico,11,"$1,493.00",71,4.49
26279102,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,$68.00,140,4.83
26293171,"Rome, Lazio, Italy",XI Arvalia/Portuense,2,$99.00,3,4.67
26293374,"Rome, Lazio, Italy",I Centro Storico,8,$657.00,50,4.68
26297392,,I Centro Storico,2,$200.00,46,4.98
26300636,,VIII Appia Antica,2,$47.00,106,4.89
26309845,"Rome, Lazio, Italy",XIII Aurelia,2,"$1,546.00",70,4.83
26311760,"Rome, Lazio, Italy",I Centro Storico,2,$113.00,212,4.97
26313523,"Rome, Lazio, Italy",I Centro Storico,2,$180.00,219,4.65
26318511,,V Prenestino/Centocelle,1,$60.00,98,4.91
26319797,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,6,$63.00,35,4.83
25693793,"Rome, Lazio, Italy",I Centro Storico,6,$152.00,40,4.78
25700250,"Rome, Lazio, Italy",I Centro Storico,12,,15,4.27
25704899,"Rome, Lazio, Italy",III Monte Sacro,6,$108.00,43,4.98
25710302,"Rome, Lazio, Italy",XIII Aurelia,6,$170.00,50,4.88
25711195,"Rome, Lazio, Italy",I Centro Storico,4,$184.00,31,4.65
25713305,"Rome, Lazio, Italy",I Centro Storico,5,$99.00,47,4.81
25717359,,V Prenestino/Centocelle,6,$64.00,288,4.8
25733194,"Rome, Lazio, Italy",I Centro Storico,4,$203.00,423,4.9
26324924,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$46.00,139,4.74
26328192,"Rome, Lazio, Italy",I Centro Storico,13,$936.00,114,4.93
26350635,"Rome, Lazio, Italy",I Centro Storico,4,$155.00,274,4.86
26354333,,II Parioli/Nomentano,5,$100.00,0,
26355010,,XIII Aurelia,2,$71.00,27,4.96
26360585,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$44.00,55,4.95
26360950,,I Centro Storico,2,$176.00,4,4.5
26362332,"Rome, Lazio, Italy",I Centro Storico,2,$139.00,17,4.94
26362854,,XII Monte Verde,8,$123.00,116,4.81
26362946,"Rome, Lazio, Italy",I Centro Storico,4,$380.00,3,5.0
26376187,"Rome, Lazio, Italy",XII Monte Verde,3,,15,4.87
26383013,"ROME, Italy",I Centro Storico,2,$342.00,2,5.0
26383022,"ROME, Italy",I Centro Storico,2,,0,
26383028,"ROME, Italy",I Centro Storico,2,$224.00,0,
26383030,"ROME, Italy",I Centro Storico,5,$455.00,9,4.67
26383034,"ROME, Italy",I Centro Storico,4,$327.00,3,3.33
25755876,,XIII Aurelia,4,$138.00,0,
25758715,"Rome, Lazio, Italy",I Centro Storico,6,$147.00,165,4.48
25760711,"Rome, Lazio, Italy",I Centro Storico,7,$150.00,372,4.99
25765223,,XII Monte Verde,4,$39.00,0,
25766472,,XV Cassia/Flaminia,4,,24,4.75
25767851,"Rome, Italy",I Centro Storico,6,$436.00,279,4.68
25768444,,I Centro Storico,2,,1,5.0
25768601,"Rome, Lazio, Italy",XII Monte Verde,2,$81.00,221,4.86
25791615,"Rome, Lazio, Italy",XIII Aurelia,2,$120.00,77,4.88
26383501,"Rome, Lazio, Italy",III Monte Sacro,6,$231.00,17,5.0
26384567,,VII San Giovanni/Cinecittà,16,"$3,150.00",47,4.98
26385229,"Rome, Lazio, Italy",I Centro Storico,4,$162.00,62,4.61
26391680,"Rome, Lazio, Italy",I Centro Storico,4,$220.00,96,4.83
26411436,"Rome, Lazio, Italy",XII Monte Verde,2,$76.00,184,4.91
26412766,"Rome, Italy",I Centro Storico,4,$156.00,197,4.63
26413139,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$79.00,59,4.86
26431625,"Rome, Lazio, Italy",V Prenestino/Centocelle,4,,0,
26441063,"Rome, Lazio, Italy",V Prenestino/Centocelle,1,$41.00,35,5.0
26443782,"Rome, Lazio, Italy",V Prenestino/Centocelle,1,,1,5.0
26444801,"Rome, Lazio, Italy",I Centro Storico,4,$159.00,52,4.63
26464859,"Rome, Lazio, Italy",III Monte Sacro,4,$73.00,124,4.76
26466149,"Rome, Lazio, Italy",I Centro Storico,2,,16,4.38
26715087,,I Centro Storico,2,,49,4.37
26727206,"Rome, Lazio, Italy",I Centro Storico,5,$274.00,768,4.84
26727746,"Rome, Lazio, Italy",I Centro Storico,2,$127.00,279,4.7
26727876,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$89.00,115,4.75
26729987,"Rome, Lazio, Italy",I Centro Storico,2,$300.00,30,4.8
26735048,"Rome, Lazio, Italy",I Centro Storico,4,$141.00,274,4.79
26736719,,I Centro Storico,2,$149.00,185,4.69
26740047,"Rome, Lazio, Italy",I Centro Storico,2,$197.00,8,4.88
26755359,"Rome, Lazio, Italy",IV Tiburtina,4,,69,4.46
26466515,,I Centro Storico,1,$50.00,0,
26477992,"Rome, Lazio, Italy",I Centro Storico,6,$380.00,14,4.86
26480972,"Rome, Lazio, Italy",I Centro Storico,2,$696.00,12,4.42
26481673,,I Centro Storico,5,,56,4.04
26485946,,I Centro Storico,2,$69.00,85,4.44
26491880,"Rome, Lazio, Italy",I Centro Storico,2,$695.00,43,4.79
26513590,"Rome, Lazio, Italy",I Centro Storico,6,$97.00,76,4.68
26513676,"Rome, Lazio, Italy",I Centro Storico,6,$320.00,265,4.87
26515636,"Rome, Lazio, Italy",I Centro Storico,2,$135.00,158,4.56
26521657,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$91.00,74,4.54
26541182,"Rome, Lazio, Italy",XIII Aurelia,6,$151.00,1,3.0
26758398,,I Centro Storico,6,$332.00,27,4.85
26763286,"Rome, Italy",I Centro Storico,4,$260.00,442,4.81
26768242,"Rome, Lazio, Italy",I Centro Storico,2,$197.00,2,5.0
26768415,,I Centro Storico,5,$223.00,3,4.33
26773305,"Rome, Lazio, Italy",I Centro Storico,2,$209.00,14,4.79
26775692,"Rome, Lazio, Italy",I Centro Storico,4,$222.00,5,4.8
26776432,"Rome, Lazio, Italy",I Centro Storico,8,$557.00,209,4.6
26778837,"Rome, Lazio, Italy",IV Tiburtina,5,$80.00,214,4.86
26781219,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,4,$69.00,92,4.84
26799370,"Rome, Lazio, Italy",I Centro Storico,4,,64,4.89
26543206,,VII San Giovanni/Cinecittà,3,,0,
26552256,,I Centro Storico,1,$168.00,3,4.67
26554846,"Rome, Lazio, Italy",I Centro Storico,8,$276.00,95,4.77
26555445,,I Centro Storico,4,$114.00,10,5.0
26559520,"Rome, Lazio, Italy",I Centro Storico,2,$134.00,94,4.29
26580699,"Rome, Lazio, Italy",I Centro Storico,2,,214,4.71
26583202,"Rome, Lazio, Italy",I Centro Storico,4,$203.00,39,4.41
26583985,"Rome, Lazio, Italy",I Centro Storico,4,$232.00,165,4.73
26802083,"Rome, Lazio, Italy",XII Monte Verde,6,,1,5.0
26804388,"Rome, Lazio, Italy",I Centro Storico,4,$150.00,242,4.95
26807026,,I Centro Storico,2,,3,4.0
26823474,"Rome, Lazio, Italy",I Centro Storico,5,$232.00,58,4.95
26833005,"Rome, Lazio, Italy",I Centro Storico,4,$253.00,91,4.9
26834061,,XIII Aurelia,4,,1,5.0
26834622,,I Centro Storico,2,,1,5.0
26838789,"Rome, Lazio, Italy",I Centro Storico,5,$285.00,187,4.64
26840497,"Rome, Lazio, Italy",IV Tiburtina,2,$66.00,106,4.86
26585497,"Rome, Lazio, Italy",I Centro Storico,2,$180.00,57,4.61
26588100,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,,34,4.82
26588897,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,6,$120.00,84,4.79
26591575,"Rome, Lazio, Italy",I Centro Storico,3,$111.00,266,4.48
26595607,"Rome, Lazio, Italy",I Centro Storico,2,$126.00,37,4.32
26606128,"Rome, Lazio, Italy",III Monte Sacro,4,$85.00,27,4.81
26620868,"Rome, Lazio, Italy",I Centro Storico,2,$239.00,7,4.57
26633792,"Rome, Lazio, Italy",I Centro Storico,4,$146.00,68,4.5
26845927,,I Centro Storico,2,$261.00,158,4.87
