id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
4870519,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,,96,4.63
4953647,,Porto - Saragozza,2,$134.00,171,4.91
5012513,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,5,$95.00,326,4.98
5013391,,Porto - Saragozza,2,$133.00,127,4.91
5033080,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$79.00,134,4.89
5054237,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$320.00,0,
5125479,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,3,$90.00,119,4.76
5229284,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$93.00,125,4.82
5315089,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$90.00,694,4.79
5428240,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,8,$350.00,375,4.92
5437583,,Borgo Panigale - Reno,2,$45.00,122,4.95
5458272,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,8,"$7,431.00",278,4.85
5505257,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$113.00,567,4.94
5509330,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$163.00,70,4.69
5530453,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,,120,4.91
5596670,,Porto - Saragozza,2,,261,4.72
5596958,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$126.00,204,4.82
5623483,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$130.00,123,4.85
5663061,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$171.00,370,4.76
5837131,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$85.00,364,4.94
5856975,"Bologna, BO, Italy",Porto - Saragozza,2,$109.00,42,4.74
5864670,"Bologna, BO, Italy",Porto - Saragozza,2,$106.00,28,4.86
5865395,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$126.00,60,4.82
5893595,"Bologna, Emilia-Romagna, Italy",Borgo Panigale - Reno,2,$76.00,5,3.4
5938714,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$73.00,186,4.93
5952668,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$115.00,556,4.96
6061875,"Bologna, Emilia-Romagna, Italy",Santo Stefano,6,$85.00,39,4.92
6150628,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,6,$255.00,123,4.9
6241921,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$129.00,71,4.58
6445982,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,6,$464.00,55,4.62
6469289,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,13,"$1,036.00",171,4.95
6473456,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,4,,41,4.71
6478607,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,4,$366.00,21,4.62
6478617,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,3,$129.00,115,4.76
6478631,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$107.00,83,4.93
6478930,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,1,$90.00,31,4.74
6501948,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,4,,24,4.75
6581339,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$117.00,205,4.8
6617704,,San Donato - San Vitale,16,$50.00,58,4.84
6617713,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,12,$615.00,18,4.89
6620330,"Bologna, Emilia-Romagna, Italy",Borgo Panigale - Reno,6,$233.00,85,4.81
6711629,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,3,$129.00,67,4.91
6711715,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$107.00,42,4.93
6722756,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$130.00,513,4.96
6753167,,Santo Stefano,7,$314.00,195,4.81
6903319,,Santo Stefano,2,$120.00,65,4.4
6908792,,Santo Stefano,3,$105.00,25,4.24
6909146,,Santo Stefano,1,$87.00,125,4.59
6926821,"Bologna, Emilia-Romagna, Italy",Santo Stefano,5,$222.00,335,4.86
7108953,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$30.00,16,3.94
7138583,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$103.00,132,4.89
7155821,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,4,,84,4.75
7157747,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,,24,4.83
7183613,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$255.00,256,4.91
7187900,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$107.00,158,4.87
7195704,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$270.00,3,5.0
7197274,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,6,$280.00,333,5.0
7270070,,Porto - Saragozza,3,$71.00,1,5.0
7274563,"Bologna, Emilia-Romagna, Italy",Navile,4,$134.00,39,4.79
7442902,"Bologna, Emilia-Romagna, Italy",Santo Stefano,5,$300.00,65,4.75
7508130,"Bologna, Emilia-Romagna, Italy",Borgo Panigale - Reno,3,$72.00,327,4.92
7553325,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$60.00,223,4.81
7554228,"Bologna, Emilia-Romagna, Italy",Santo Stefano,1,,402,4.72
7555420,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$53.00,259,4.82
7640057,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,5,$256.00,202,4.92
7707561,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,3,$83.00,897,4.93
7746682,,Porto - Saragozza,2,$90.00,97,4.6
7816981,"Bologna, Emilia-Romagna, Italy",Santo Stefano,6,$219.00,46,4.8
7835050,"Bologna, Emilia-Romagna, Italy",Navile,5,$171.00,1,4.0
7835540,,Navile,5,$171.00,3,5.0
7925205,,Porto - Saragozza,4,$100.00,176,4.4
7948416,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$136.00,147,4.8
7996811,,Santo Stefano,4,,182,4.51
8003833,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$86.00,228,4.97
8135819,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$120.00,140,4.87
8159300,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$130.00,79,4.87
8159459,"Bologna, Emilia-Romagna, Italy",Santo Stefano,7,$400.00,275,4.85
8206716,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$156.00,562,4.69
8248378,,Porto - Saragozza,4,$159.00,28,4.93
8266894,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$155.00,259,4.87
8318165,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$157.00,543,4.76
8417950,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$74.00,118,4.69
8502257,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$95.00,11,4.82
8611831,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,,196,4.2
8642390,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,6,$335.00,65,4.94
8650395,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,2,$135.00,273,4.91
8683879,"Bologna, Emilia-Romagna, Italy",Navile,2,$135.00,9,5.0
8697489,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$136.00,192,4.86
8732902,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$91.00,548,4.95
8852215,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$175.00,22,4.77
8853909,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$164.00,28,4.89
8984680,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,3,$152.00,220,4.86
8998336,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$213.00,8,4.63
